ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment
8,Buenos Aires,Argentina Open,2/11/2020,ATP250,Outdoor,Clay,1st Round,3,Bagnis F.,Martin A.,134,93,392,629,6,4,6,1,,,,,,,2,0,Completed
8,Buenos Aires,Argentina Open,2/11/2020,ATP250,Outdoor,Clay,1st Round,3,Kovalik J.,Moutet C.,129,76,405,742,6,3,7,6,,,,,,,2,0,Completed
8,Buenos Aires,Argentina Open,2/11/2020,ATP250,Outdoor,Clay,1st Round,3,Sousa P.,Diaz Acosta F.,145,471,373,65,4,6,6,2,6,3,,,,,2,1,Completed
8,Buenos Aires,Argentina Open,2/11/2020,ATP250,Outdoor,Clay,1st Round,3,Martinez P.,Domingues J.,142,175,379,286,7,6,7,5,,,,,,,2,0,Completed
8,Buenos Aires,Argentina Open,2/11/2020,ATP250,Outdoor,Clay,1st Round,3,Djere L.,Cerundolo F.,35,239,1265,197,6,2,2,6,6,4,,,,,2,1,Completed
8,Buenos Aires,Argentina Open,2/11/2020,ATP250,Outdoor,Clay,1st Round,3,Londero J.I.,Horansky F.,69,182,807,277,6,4,4,6,6,2,,,,,2,1,Completed
8,Buenos Aires,Argentina Open,2/12/2020,ATP250,Outdoor,Clay,1st Round,3,Ramos-Vinolas A.,Mayer L.,42,107,1130,529,4,6,6,3,7,5,,,,,2,1,Completed
8,Buenos Aires,Argentina Open,2/12/2020,ATP250,Outdoor,Clay,2nd Round,3,Sousa P.,Kovalik J.,145,129,373,405,7,6,7,6,,,,,,,2,0,Completed
8,Buenos Aires,Argentina Open,2/12/2020,ATP250,Outdoor,Clay,2nd Round,3,Lajovic D.,Martinez P.,23,142,1596,379,7,6,7,6,,,,,,,2,0,Completed
8,Buenos Aires,Argentina Open,2/12/2020,ATP250,Outdoor,Clay,2nd Round,3,Ruud C.,Carballes Baena R.,45,88,1079,664,6,1,6,0,,,,,,,2,0,Completed
8,Buenos Aires,Argentina Open,2/13/2020,ATP250,Outdoor,Clay,2nd Round,3,Monteiro T.,Coric B.,92,31,634,1320,6,4,7,6,,,,,,,2,0,Completed
8,Buenos Aires,Argentina Open,2/13/2020,ATP250,Outdoor,Clay,2nd Round,3,Londero J.I.,Djere L.,69,35,807,1265,6,7,6,2,6,1,,,,,2,1,Completed
8,Buenos Aires,Argentina Open,2/13/2020,ATP250,Outdoor,Clay,2nd Round,3,Cuevas P.,Ramos-Vinolas A.,48,42,1017,1130,6,4,4,6,6,4,,,,,2,1,Completed
8,Buenos Aires,Argentina Open,2/13/2020,ATP250,Outdoor,Clay,2nd Round,3,Pella G.,Bagnis F.,27,134,1560,392,7,6,6,7,6,4,,,,,2,1,Completed
8,Buenos Aires,Argentina Open,2/14/2020,ATP250,Outdoor,Clay,2nd Round,3,Schwartzman D.,Delbonis F.,14,87,2325,666,6,3,4,6,6,2,,,,,2,1,Completed
8,Buenos Aires,Argentina Open,2/14/2020,ATP250,Outdoor,Clay,Quarterfinals,3,Ruud C.,Lajovic D.,45,23,1079,1596,7,5,6,1,,,,,,,2,0,Completed
8,Buenos Aires,Argentina Open,2/14/2020,ATP250,Outdoor,Clay,Quarterfinals,3,Londero J.I.,Pella G.,69,27,807,1560,6,4,7,6,,,,,,,2,0,Completed
8,Buenos Aires,Argentina Open,2/14/2020,ATP250,Outdoor,Clay,Quarterfinals,3,Schwartzman D.,Cuevas P.,14,48,2325,1017,5,7,7,6,7,5,,,,,2,1,Completed
8,Buenos Aires,Argentina Open,2/15/2020,ATP250,Outdoor,Clay,Quarterfinals,3,Sousa P.,Monteiro T.,145,92,373,634,7,6,6,4,,,,,,,2,0,Completed
8,Buenos Aires,Argentina Open,2/15/2020,ATP250,Outdoor,Clay,Semifinals,3,Ruud C.,Londero J.I.,45,69,1079,807,4,6,7,5,6,1,,,,,2,1,Completed
8,Buenos Aires,Argentina Open,2/15/2020,ATP250,Outdoor,Clay,Semifinals,3,Sousa P.,Schwartzman D.,145,14,373,2325,,,,,,,,,,,,,Walkover
8,Buenos Aires,Argentina Open,2/16/2020,ATP250,Outdoor,Clay,The Final,3,Ruud C.,Sousa P.,45,145,1079,373,6,1,6,4,,,,,,,2,0,Completed
9,New York,New York Open,2/10/2020,ATP250,Indoor,Hard,1st Round,3,Kecmanovic M.,Paul T.,54,70,921,778,6,4,6,2,,,,,,,2,0,Completed
9,New York,New York Open,2/10/2020,ATP250,Indoor,Hard,1st Round,3,Seppi A.,Dzumhur D.,98,100,601,594,6,3,1,6,7,6,,,,,2,1,Completed
9,New York,New York Open,2/11/2020,ATP250,Indoor,Hard,1st Round,3,Johnson S.,Sandgren T.,75,53,745,923,6,7,6,3,7,6,,,,,2,1,Completed
9,New York,New York Open,2/11/2020,ATP250,Indoor,Hard,1st Round,3,Giron M.,Sock J.,113,N/A,483,N/A,6,3,6,4,,,,,,,2,0,Completed
9,New York,New York Open,2/11/2020,ATP250,Indoor,Hard,1st Round,3,Thompson J.,Karlovic I.,63,122,843,436,6,3,7,6,,,,,,,2,0,Completed
9,New York,New York Open,2/11/2020,ATP250,Indoor,Hard,1st Round,3,Kwon S.W.,Soeda G.,84,112,672,500,6,2,6,7,6,3,,,,,2,1,Completed
9,New York,New York Open,2/11/2020,ATP250,Indoor,Hard,1st Round,3,Edmund K.,Uchiyama Y.,62,97,845,604,7,5,6,4,,,,,,,2,0,Completed
9,New York,New York Open,2/11/2020,ATP250,Indoor,Hard,1st Round,3,Lorenzi P.,Petrovic D.,116,159,472,328,4,6,6,4,6,0,,,,,2,1,Completed
9,New York,New York Open,2/11/2020,ATP250,Indoor,Hard,1st Round,3,Koepfer D.,Schnur B.,94,121,626,440,6,4,6,3,,,,,,,2,0,Completed
9,New York,New York Open,2/11/2020,ATP250,Indoor,Hard,1st Round,3,Nishioka Y.,Laaksonen H.,64,114,842,480,6,3,0,6,6,2,,,,,2,1,Completed
9,New York,New York Open,2/12/2020,ATP250,Indoor,Hard,1st Round,3,Norrie C.,Shi B.,59,N/A,885,N/A,7,5,6,3,,,,,,,2,0,Completed
9,New York,New York Open,2/12/2020,ATP250,Indoor,Hard,1st Round,3,Jung J.,Anderson K.,131,120,400,445,7,6,6,4,,,,,,,2,0,Completed
9,New York,New York Open,2/12/2020,ATP250,Indoor,Hard,2nd Round,3,Kecmanovic M.,Lorenzi P.,54,116,921,472,6,3,6,3,,,,,,,2,0,Completed
9,New York,New York Open,2/12/2020,ATP250,Indoor,Hard,2nd Round,3,Seppi A.,Johnson S.,98,75,601,745,7,6,6,3,,,,,,,2,0,Completed
9,New York,New York Open,2/13/2020,ATP250,Indoor,Hard,2nd Round,3,Kwon S.W.,Raonic M.,84,32,672,1305,7,6,6,7,6,4,,,,,2,1,Completed
9,New York,New York Open,2/13/2020,ATP250,Indoor,Hard,2nd Round,3,Humbert U.,Giron M.,43,113,1121,483,6,1,6,0,,,,,,,2,0,Completed
9,New York,New York Open,2/13/2020,ATP250,Indoor,Hard,2nd Round,3,Edmund K.,Koepfer D.,62,94,845,626,6,2,6,4,,,,,,,2,0,Completed
9,New York,New York Open,2/13/2020,ATP250,Indoor,Hard,2nd Round,3,Jung J.,Norrie C.,131,59,400,885,6,4,6,4,,,,,,,2,0,Completed
9,New York,New York Open,2/13/2020,ATP250,Indoor,Hard,2nd Round,3,Opelka R.,Nishioka Y.,40,64,1152,842,6,4,6,4,,,,,,,2,0,Completed
9,New York,New York Open,2/14/2020,ATP250,Indoor,Hard,2nd Round,3,Thompson J.,Isner J.,63,18,843,1940,7,6,6,7,6,3,,,,,2,1,Completed
9,New York,New York Open,2/14/2020,ATP250,Indoor,Hard,Quarterfinals,3,Kecmanovic M.,Humbert U.,54,43,921,1121,3,6,6,2,6,4,,,,,2,1,Completed
9,New York,New York Open,2/14/2020,ATP250,Indoor,Hard,Quarterfinals,3,Edmund K.,Kwon S.W.,62,84,845,672,3,6,6,2,7,6,,,,,2,1,Completed
9,New York,New York Open,2/15/2020,ATP250,Indoor,Hard,Quarterfinals,3,Jung J.,Opelka R.,131,40,400,1152,5,7,6,4,6,4,,,,,2,1,Completed
9,New York,New York Open,2/15/2020,ATP250,Indoor,Hard,Quarterfinals,3,Seppi A.,Thompson J.,98,63,601,843,6,7,6,4,6,1,,,,,2,1,Completed
9,New York,New York Open,2/15/2020,ATP250,Indoor,Hard,Semifinals,3,Edmund K.,Kecmanovic M.,62,54,845,921,6,1,6,4,,,,,,,2,0,Completed
9,New York,New York Open,2/16/2020,ATP250,Indoor,Hard,Semifinals,3,Seppi A.,Jung J.,98,131,601,400,6,3,6,2,,,,,,,2,0,Completed
9,New York,New York Open,2/16/2020,ATP250,Indoor,Hard,The Final,3,Edmund K.,Seppi A.,62,98,845,601,7,5,6,1,,,,,,,2,0,Completed
10,Rotterdam,ABN AMRO World Tennis Tournament,2/10/2020,ATP500,Indoor,Hard,1st Round,3,Carreno Busta P.,Mannarino A.,30,44,1332,1111,7,5,6,7,6,4,,,,,2,1,Completed
10,Rotterdam,ABN AMRO World Tennis Tournament,2/10/2020,ATP500,Indoor,Hard,1st Round,3,Bautista Agut R.,Fucsovics M.,12,66,2360,832,4,6,7,6,6,1,,,,,2,1,Completed
10,Rotterdam,ABN AMRO World Tennis Tournament,2/10/2020,ATP500,Indoor,Hard,1st Round,3,Dimitrov G.,Shapovalov D.,22,16,1637,2120,6,3,7,6,,,,,,,2,0,Completed
10,Rotterdam,ABN AMRO World Tennis Tournament,2/10/2020,ATP500,Indoor,Hard,1st Round,3,Evans D.,Kohlschreiber P.,33,81,1296,700,6,3,7,5,,,,,,,2,0,Completed
10,Rotterdam,ABN AMRO World Tennis Tournament,2/11/2020,ATP500,Indoor,Hard,1st Round,3,Auger-Aliassime F.,Struff J.L.,21,34,1666,1270,6,3,1,6,6,3,,,,,2,1,Completed
10,Rotterdam,ABN AMRO World Tennis Tournament,2/11/2020,ATP500,Indoor,Hard,1st Round,3,Bublik A.,Barrere G.,56,90,892,651,6,3,6,7,6,4,,,,,2,1,Completed
10,Rotterdam,ABN AMRO World Tennis Tournament,2/11/2020,ATP500,Indoor,Hard,1st Round,3,Khachanov K.,Fognini F.,17,11,1995,2400,6,3,6,3,,,,,,,2,0,Completed
10,Rotterdam,ABN AMRO World Tennis Tournament,2/11/2020,ATP500,Indoor,Hard,1st Round,3,Rublev A.,Basilashvili N.,15,28,2174,1440,6,2,6,3,,,,,,,2,0,Completed
10,Rotterdam,ABN AMRO World Tennis Tournament,2/11/2020,ATP500,Indoor,Hard,1st Round,3,Bedene A.,Paire B.,52,19,940,1738,6,2,6,4,,,,,,,2,0,Completed
10,Rotterdam,ABN AMRO World Tennis Tournament,2/11/2020,ATP500,Indoor,Hard,1st Round,3,Tsitsipas S.,Hurkacz H.,6,29,4745,1433,6,7,6,3,6,1,,,,,2,1,Completed
10,Rotterdam,ABN AMRO World Tennis Tournament,2/11/2020,ATP500,Indoor,Hard,1st Round,3,Krajinovic F.,Griekspoor T.,39,172,1158,294,6,4,6,1,,,,,,,2,0,Completed
10,Rotterdam,ABN AMRO World Tennis Tournament,2/12/2020,ATP500,Indoor,Hard,1st Round,3,Sinner J.,Albot R.,79,50,710,977,,,,,,,,,,,,,Walkover
10,Rotterdam,ABN AMRO World Tennis Tournament,2/12/2020,ATP500,Indoor,Hard,1st Round,3,Simon G.,Kukushkin M.,57,67,890,816,7,6,3,6,6,3,,,,,2,1,Completed
10,Rotterdam,ABN AMRO World Tennis Tournament,2/12/2020,ATP500,Indoor,Hard,1st Round,3,Goffin D.,Haase R.,10,167,2600,305,3,6,7,6,6,4,,,,,2,1,Completed
10,Rotterdam,ABN AMRO World Tennis Tournament,2/12/2020,ATP500,Indoor,Hard,1st Round,3,Monfils G.,Sousa J.,9,68,2860,811,6,3,6,2,,,,,,,2,0,Completed
10,Rotterdam,ABN AMRO World Tennis Tournament,2/12/2020,ATP500,Indoor,Hard,1st Round,3,Pospisil V.,Medvedev D.,104,5,552,5890,6,4,6,3,,,,,,,2,0,Completed
10,Rotterdam,ABN AMRO World Tennis Tournament,2/12/2020,ATP500,Indoor,Hard,2nd Round,3,Carreno Busta P.,Bautista Agut R.,30,12,1332,2360,6,4,2,6,7,6,,,,,2,1,Completed
10,Rotterdam,ABN AMRO World Tennis Tournament,2/12/2020,ATP500,Indoor,Hard,2nd Round,3,Evans D.,Khachanov K.,33,17,1296,1995,4,6,6,3,6,4,,,,,2,1,Completed
10,Rotterdam,ABN AMRO World Tennis Tournament,2/12/2020,ATP500,Indoor,Hard,2nd Round,3,Auger-Aliassime F.,Dimitrov G.,21,22,1666,1637,6,4,6,2,,,,,,,2,0,Completed
10,Rotterdam,ABN AMRO World Tennis Tournament,2/13/2020,ATP500,Indoor,Hard,2nd Round,3,Sinner J.,Goffin D.,79,10,710,2600,7,6,7,5,,,,,,,2,0,Completed
10,Rotterdam,ABN AMRO World Tennis Tournament,2/13/2020,ATP500,Indoor,Hard,2nd Round,3,Rublev A.,Bublik A.,15,56,2174,892,7,5,6,3,,,,,,,2,0,Completed
10,Rotterdam,ABN AMRO World Tennis Tournament,2/13/2020,ATP500,Indoor,Hard,2nd Round,3,Bedene A.,Tsitsipas S.,52,6,940,4745,7,5,6,4,,,,,,,2,0,Completed
10,Rotterdam,ABN AMRO World Tennis Tournament,2/13/2020,ATP500,Indoor,Hard,2nd Round,3,Monfils G.,Simon G.,9,57,2860,890,6,4,6,1,,,,,,,2,0,Completed
10,Rotterdam,ABN AMRO World Tennis Tournament,2/13/2020,ATP500,Indoor,Hard,2nd Round,3,Krajinovic F.,Pospisil V.,39,104,1158,552,6,4,7,6,,,,,,,2,0,Completed
10,Rotterdam,ABN AMRO World Tennis Tournament,2/14/2020,ATP500,Indoor,Hard,Quarterfinals,3,Carreno Busta P.,Sinner J.,30,79,1332,710,7,5,3,6,7,6,,,,,2,1,Completed
10,Rotterdam,ABN AMRO World Tennis Tournament,2/14/2020,ATP500,Indoor,Hard,Quarterfinals,3,Auger-Aliassime F.,Bedene A.,21,52,1666,940,6,4,7,6,,,,,,,2,0,Completed
10,Rotterdam,ABN AMRO World Tennis Tournament,2/14/2020,ATP500,Indoor,Hard,Quarterfinals,3,Monfils G.,Evans D.,9,33,2860,1296,7,6,6,2,,,,,,,2,0,Completed
10,Rotterdam,ABN AMRO World Tennis Tournament,2/14/2020,ATP500,Indoor,Hard,Quarterfinals,3,Krajinovic F.,Rublev A.,39,15,1158,2174,7,6,6,4,,,,,,,2,0,Completed
10,Rotterdam,ABN AMRO World Tennis Tournament,2/15/2020,ATP500,Indoor,Hard,Semifinals,3,Auger-Aliassime F.,Carreno Busta P.,21,30,1666,1332,7,6,6,4,,,,,,,2,0,Completed
10,Rotterdam,ABN AMRO World Tennis Tournament,2/15/2020,ATP500,Indoor,Hard,Semifinals,3,Monfils G.,Krajinovic F.,9,39,2860,1158,6,4,7,6,,,,,,,2,0,Completed
10,Rotterdam,ABN AMRO World Tennis Tournament,2/16/2020,ATP500,Indoor,Hard,The Final,3,Monfils G.,Auger-Aliassime F.,9,21,2860,1666,6,2,6,2,,,,,,,2,0,Completed
11,Delray Beach,Delray Beach Open,2/17/2020,ATP250,Outdoor,Hard,1st Round,3,Mcdonald M.,Uchiyama Y.,159,96,327,604,6,2,7,6,,,,,,,2,0,Completed
11,Delray Beach,Delray Beach Open,2/17/2020,ATP250,Outdoor,Hard,1st Round,3,Harrison R.,Dzumhur D.,433,108,73,520,6,3,6,2,,,,,,,2,0,Completed
11,Delray Beach,Delray Beach Open,2/17/2020,ATP250,Outdoor,Hard,1st Round,3,Nakashima B.,Vesely J.,294,74,139,760,7,6,6,1,,,,,,,2,0,Completed
11,Delray Beach,Delray Beach Open,2/17/2020,ATP250,Outdoor,Hard,1st Round,3,Kwon S.W.,Mannarino A.,82,42,702,1111,1,6,6,3,6,2,,,,,2,1,Completed
11,Delray Beach,Delray Beach Open,2/17/2020,ATP250,Outdoor,Hard,1st Round,3,Nishioka Y.,Millman J.,63,40,862,1141,3,6,6,4,6,2,,,,,2,1,Completed
11,Delray Beach,Delray Beach Open,2/18/2020,ATP250,Outdoor,Hard,1st Round,3,Tiafoe F.,Gomez E.,84,148,700,363,7,6,6,2,,,,,,,2,0,Completed
11,Delray Beach,Delray Beach Open,2/18/2020,ATP250,Outdoor,Hard,1st Round,3,Norrie C.,Fritz T.,60,38,885,1255,6,4,6,7,6,4,,,,,2,1,Completed
11,Delray Beach,Delray Beach Open,2/18/2020,ATP250,Outdoor,Hard,1st Round,3,Stebe C.M.,Tomic B.,147,197,370,249,6,2,3,6,6,2,,,,,2,1,Completed
11,Delray Beach,Delray Beach Open,2/18/2020,ATP250,Outdoor,Hard,1st Round,3,Kecmanovic M.,Thompson J.,50,65,999,843,6,2,,,,,,,,,1,0,Retired
11,Delray Beach,Delray Beach Open,2/18/2020,ATP250,Outdoor,Hard,1st Round,3,Johnson S.,Laaksonen H.,76,134,745,400,7,6,6,4,,,,,,,2,0,Completed
11,Delray Beach,Delray Beach Open,2/18/2020,ATP250,Outdoor,Hard,1st Round,3,Raonic M.,Istomin D.,37,164,1260,305,6,2,6,2,,,,,,,2,0,Completed
11,Delray Beach,Delray Beach Open,2/18/2020,ATP250,Outdoor,Hard,1st Round,3,Humbert U.,Kozlov S.,44,367,1086,97,6,7,6,3,6,1,,,,,2,1,Completed
11,Delray Beach,Delray Beach Open,2/18/2020,ATP250,Outdoor,Hard,1st Round,3,Rubin N.,Jung J.,269,119,162,457,6,3,4,3,,,,,,,1,0,Retired
11,Delray Beach,Delray Beach Open,2/18/2020,ATP250,Outdoor,Hard,1st Round,3,Opelka R.,Gulbis E.,54,224,947,209,6,7,6,4,7,6,,,,,2,1,Completed
11,Delray Beach,Delray Beach Open,2/18/2020,ATP250,Outdoor,Hard,1st Round,3,Sock J.,Albot R.,N/A,51,N/A,977,3,6,6,3,7,6,,,,,2,1,Completed
11,Delray Beach,Delray Beach Open,2/19/2020,ATP250,Outdoor,Hard,1st Round,3,Paul T.,Galan D.E.,70,146,778,376,6,2,6,4,,,,,,,2,0,Completed
11,Delray Beach,Delray Beach Open,2/19/2020,ATP250,Outdoor,Hard,2nd Round,3,Kwon S.W.,Harrison R.,82,433,702,73,6,4,3,6,7,6,,,,,2,1,Completed
11,Delray Beach,Delray Beach Open,2/19/2020,ATP250,Outdoor,Hard,2nd Round,3,Nishioka Y.,Rubin N.,63,269,862,162,6,1,6,2,,,,,,,2,0,Completed
11,Delray Beach,Delray Beach Open,2/19/2020,ATP250,Outdoor,Hard,2nd Round,3,Nakashima B.,Norrie C.,294,60,139,885,7,5,6,2,,,,,,,2,0,Completed
11,Delray Beach,Delray Beach Open,2/19/2020,ATP250,Outdoor,Hard,2nd Round,3,Opelka R.,Mcdonald M.,54,159,947,327,6,3,6,4,,,,,,,2,0,Completed
11,Delray Beach,Delray Beach Open,2/20/2020,ATP250,Outdoor,Hard,2nd Round,3,Humbert U.,Kecmanovic M.,44,50,1086,999,6,4,7,6,,,,,,,2,0,Completed
11,Delray Beach,Delray Beach Open,2/20/2020,ATP250,Outdoor,Hard,2nd Round,3,Tiafoe F.,Paul T.,84,70,700,778,7,5,7,6,,,,,,,2,0,Completed
11,Delray Beach,Delray Beach Open,2/20/2020,ATP250,Outdoor,Hard,2nd Round,3,Johnson S.,Sock J.,76,N/A,745,N/A,6,4,5,7,6,1,,,,,2,1,Completed
11,Delray Beach,Delray Beach Open,2/21/2020,ATP250,Outdoor,Hard,2nd Round,3,Raonic M.,Stebe C.M.,37,147,1260,370,7,5,6,3,,,,,,,2,0,Completed
11,Delray Beach,Delray Beach Open,2/21/2020,ATP250,Outdoor,Hard,Quarterfinals,3,Humbert U.,Tiafoe F.,44,84,1086,700,6,1,6,2,,,,,,,2,0,Completed
11,Delray Beach,Delray Beach Open,2/21/2020,ATP250,Outdoor,Hard,Quarterfinals,3,Nishioka Y.,Nakashima B.,63,294,862,139,3,6,7,6,6,4,,,,,2,1,Completed
11,Delray Beach,Delray Beach Open,2/21/2020,ATP250,Outdoor,Hard,Quarterfinals,3,Opelka R.,Kwon S.W.,54,82,947,702,6,3,6,4,,,,,,,2,0,Completed
11,Delray Beach,Delray Beach Open,2/22/2020,ATP250,Outdoor,Hard,Quarterfinals,3,Raonic M.,Johnson S.,37,76,1260,745,7,6,6,3,,,,,,,2,0,Completed
11,Delray Beach,Delray Beach Open,2/22/2020,ATP250,Outdoor,Hard,Semifinals,3,Nishioka Y.,Humbert U.,63,44,862,1086,1,6,6,4,6,0,,,,,2,1,Completed
11,Delray Beach,Delray Beach Open,2/23/2020,ATP250,Outdoor,Hard,Semifinals,3,Opelka R.,Raonic M.,54,37,947,1260,4,6,7,6,6,3,,,,,2,1,Completed
11,Delray Beach,Delray Beach Open,2/23/2020,ATP250,Outdoor,Hard,The Final,3,Opelka R.,Nishioka Y.,54,63,947,862,7,5,6,7,6,2,,,,,2,1,Completed
12,Marseille,Open 13,2/17/2020,ATP250,Indoor,Hard,1st Round,3,Ymer M.,Gasquet R.,75,57,749,915,6,3,3,6,7,5,,,,,2,1,Completed
12,Marseille,Open 13,2/17/2020,ATP250,Indoor,Hard,1st Round,3,Paire B.,Barrere G.,20,89,1738,665,6,4,7,6,,,,,,,2,0,Completed
12,Marseille,Open 13,2/17/2020,ATP250,Indoor,Hard,1st Round,3,Bublik A.,Fucsovics M.,55,73,930,762,6,4,7,5,,,,,,,2,0,Completed
12,Marseille,Open 13,2/18/2020,ATP250,Indoor,Hard,1st Round,3,Hurkacz H.,Hoang A.,29,129,1433,412,6,4,6,1,,,,,,,2,0,Completed
12,Marseille,Open 13,2/18/2020,ATP250,Indoor,Hard,1st Round,3,Pospisil V.,Ruusuvuori E.,98,101,597,576,7,6,6,3,,,,,,,2,0,Completed
12,Marseille,Open 13,2/18/2020,ATP250,Indoor,Hard,1st Round,3,Sinner J.,Gombos N.,68,102,793,565,6,4,7,6,,,,,,,2,0,Completed
12,Marseille,Open 13,2/18/2020,ATP250,Indoor,Hard,1st Round,3,Cilic M.,Ivashka I.,39,137,1205,394,3,6,7,6,6,4,,,,,2,1,Completed
12,Marseille,Open 13,2/18/2020,ATP250,Indoor,Hard,1st Round,3,Simon G.,Mayot H.,58,509,890,55,6,4,7,6,,,,,,,2,0,Completed
12,Marseille,Open 13,2/18/2020,ATP250,Indoor,Hard,1st Round,3,Bedene A.,Khachanov K.,47,17,1010,2040,4,6,6,4,7,5,,,,,2,1,Completed
12,Marseille,Open 13,2/19/2020,ATP250,Indoor,Hard,1st Round,3,Gerasimov E.,Novak D.,72,95,764,609,7,6,6,3,,,,,,,2,0,Completed
12,Marseille,Open 13,2/19/2020,ATP250,Indoor,Hard,1st Round,3,Herbert P.H.,Kukushkin M.,79,69,715,791,7,6,6,4,,,,,,,2,0,Completed
12,Marseille,Open 13,2/19/2020,ATP250,Indoor,Hard,1st Round,3,Auger-Aliassime F.,Travaglia S.,18,85,1921,684,6,7,7,6,6,3,,,,,2,1,Completed
12,Marseille,Open 13,2/19/2020,ATP250,Indoor,Hard,2nd Round,3,Pospisil V.,Hurkacz H.,98,29,597,1433,6,3,6,4,,,,,,,2,0,Completed
12,Marseille,Open 13,2/19/2020,ATP250,Indoor,Hard,2nd Round,3,Tsitsipas S.,Ymer M.,6,75,4745,749,6,1,6,3,,,,,,,2,0,Completed
12,Marseille,Open 13,2/19/2020,ATP250,Indoor,Hard,2nd Round,3,Bublik A.,Paire B.,55,20,930,1738,3,6,6,4,6,4,,,,,2,1,Completed
12,Marseille,Open 13,2/20/2020,ATP250,Indoor,Hard,2nd Round,3,Simon G.,Bedene A.,58,47,890,1010,7,6,6,4,,,,,,,2,0,Completed
12,Marseille,Open 13,2/20/2020,ATP250,Indoor,Hard,2nd Round,3,Shapovalov D.,Cilic M.,15,39,2075,1205,6,4,4,6,6,2,,,,,2,1,Completed
12,Marseille,Open 13,2/20/2020,ATP250,Indoor,Hard,2nd Round,3,Medvedev D.,Sinner J.,5,68,5890,793,1,6,6,1,6,2,,,,,2,1,Completed
12,Marseille,Open 13,2/20/2020,ATP250,Indoor,Hard,2nd Round,3,Auger-Aliassime F.,Herbert P.H.,18,79,1921,715,6,0,6,7,7,6,,,,,2,1,Completed
12,Marseille,Open 13,2/20/2020,ATP250,Indoor,Hard,2nd Round,3,Gerasimov E.,Goffin D.,72,10,764,2600,6,4,7,6,,,,,,,2,0,Completed
12,Marseille,Open 13,2/21/2020,ATP250,Indoor,Hard,Quarterfinals,3,Bublik A.,Shapovalov D.,55,15,930,2075,7,5,4,6,6,3,,,,,2,1,Completed
12,Marseille,Open 13,2/21/2020,ATP250,Indoor,Hard,Quarterfinals,3,Tsitsipas S.,Pospisil V.,6,98,4745,597,7,5,6,3,,,,,,,2,0,Completed
12,Marseille,Open 13,2/21/2020,ATP250,Indoor,Hard,Quarterfinals,3,Simon G.,Medvedev D.,58,5,890,5890,6,4,6,0,,,,,,,2,0,Completed
12,Marseille,Open 13,2/21/2020,ATP250,Indoor,Hard,Quarterfinals,3,Auger-Aliassime F.,Gerasimov E.,18,72,1921,764,7,5,6,2,,,,,,,2,0,Completed
12,Marseille,Open 13,2/22/2020,ATP250,Indoor,Hard,Semifinals,3,Tsitsipas S.,Bublik A.,6,55,4745,930,7,5,6,3,,,,,,,2,0,Completed
12,Marseille,Open 13,2/22/2020,ATP250,Indoor,Hard,Semifinals,3,Auger-Aliassime F.,Simon G.,18,58,1921,890,7,5,7,6,,,,,,,2,0,Completed
12,Marseille,Open 13,2/23/2020,ATP250,Indoor,Hard,The Final,3,Tsitsipas S.,Auger-Aliassime F.,6,18,4745,1921,6,3,6,4,,,,,,,2,0,Completed
13,Rio de Janeiro,Rio Open,2/17/2020,ATP500,Outdoor,Clay,1st Round,3,Delbonis F.,Carballes Baena R.,86,93,676,639,6,2,6,4,,,,,,,2,0,Completed
13,Rio de Janeiro,Rio Open,2/17/2020,ATP500,Outdoor,Clay,1st Round,3,Garin C.,Martin A.,25,94,1550,629,4,6,7,5,7,6,,,,,2,1,Completed
13,Rio de Janeiro,Rio Open,2/17/2020,ATP500,Outdoor,Clay,1st Round,3,Andujar P.,Verdasco F.,59,49,887,1000,6,3,6,3,,,,,,,2,0,Completed
13,Rio de Janeiro,Rio Open,2/17/2020,ATP500,Outdoor,Clay,1st Round,3,Martinez P.,Dellien H.,133,78,404,738,3,6,6,2,7,5,,,,,2,1,Completed
13,Rio de Janeiro,Rio Open,2/17/2020,ATP500,Outdoor,Clay,1st Round,3,Seyboth Wild T.,Davidovich Fokina A.,206,90,235,655,5,7,7,6,7,5,,,,,2,1,Completed
13,Rio de Janeiro,Rio Open,2/17/2020,ATP500,Outdoor,Clay,1st Round,3,Coria F.,Moutet C.,116,77,466,742,1,6,7,6,7,6,,,,,2,1,Completed
13,Rio de Janeiro,Rio Open,2/18/2020,ATP500,Outdoor,Clay,1st Round,3,Alcaraz C.,Ramos-Vinolas A.,406,41,82,1130,7,6,4,6,7,6,,,,,2,1,Completed
13,Rio de Janeiro,Rio Open,2/18/2020,ATP500,Outdoor,Clay,1st Round,3,Balazs A.,Cuevas P.,106,46,525,1017,6,4,6,3,,,,,,,2,0,Completed
13,Rio de Janeiro,Rio Open,2/18/2020,ATP500,Outdoor,Clay,1st Round,3,Lajovic D.,Cecchinato M.,23,111,1641,508,6,4,6,7,6,1,,,,,2,1,Completed
13,Rio de Janeiro,Rio Open,2/18/2020,ATP500,Outdoor,Clay,1st Round,3,Coric B.,Londero J.I.,32,61,1320,881,7,6,7,5,,,,,,,2,0,Completed
