ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment
33,Paris,French Open,6/3/2018,Grand Slam,Outdoor,Clay,4th Round,5,Cecchinato M.,Goffin D.,72,9,806,3020,7,5,4,6,6,0,6,3,,,3,1,Completed
33,Paris,French Open,6/4/2018,Grand Slam,Outdoor,Clay,4th Round,5,Schwartzman D.,Anderson K.,12,7,2165,3635,1,6,2,6,7,5,7,6,6,2,3,2,Completed
33,Paris,French Open,6/4/2018,Grand Slam,Outdoor,Clay,4th Round,5,Nadal R.,Marterer M.,1,70,8770,831,6,3,6,2,7,6,,,,,3,0,Completed
33,Paris,French Open,6/4/2018,Grand Slam,Outdoor,Clay,4th Round,5,Cilic M.,Fognini F.,4,18,4950,1940,6,4,6,1,3,6,6,7,6,3,3,2,Completed
33,Paris,French Open,6/4/2018,Grand Slam,Outdoor,Clay,4th Round,5,Del Potro J.M.,Isner J.,6,10,4450,2980,6,4,6,4,6,4,,,,,3,0,Completed
33,Paris,French Open,6/5/2018,Grand Slam,Outdoor,Clay,Quarterfinals,5,Thiem D.,Zverev A.,8,3,3355,5615,6,4,6,2,6,1,,,,,3,0,Completed
33,Paris,French Open,6/5/2018,Grand Slam,Outdoor,Clay,Quarterfinals,5,Cecchinato M.,Djokovic N.,72,22,806,1665,6,3,7,6,1,6,7,6,,,3,1,Completed
33,Paris,French Open,6/7/2018,Grand Slam,Outdoor,Clay,Quarterfinals,5,Del Potro J.M.,Cilic M.,6,4,4450,4950,7,6,5,7,6,3,7,5,,,3,1,Completed
33,Paris,French Open,6/7/2018,Grand Slam,Outdoor,Clay,Quarterfinals,5,Nadal R.,Schwartzman D.,1,12,8770,2165,4,6,6,3,6,2,6,2,,,3,1,Completed
33,Paris,French Open,6/8/2018,Grand Slam,Outdoor,Clay,Semifinals,5,Thiem D.,Cecchinato M.,8,72,3355,806,7,5,7,6,6,1,,,,,3,0,Completed
33,Paris,French Open,6/8/2018,Grand Slam,Outdoor,Clay,Semifinals,5,Nadal R.,Del Potro J.M.,1,6,8770,4450,6,4,6,1,6,2,,,,,3,0,Completed
33,Paris,French Open,6/10/2018,Grand Slam,Outdoor,Clay,The Final,5,Nadal R.,Thiem D.,1,8,8770,3355,6,4,6,3,6,2,,,,,3,0,Completed
34,'s-Hertogenbosch,Ricoh Open,6/11/2018,ATP250,Outdoor,Grass,1st Round,3,Sugita Y.,Basilashvili N.,53,87,970,667,6,3,6,2,,,,,,,2,0,Completed
34,'s-Hertogenbosch,Ricoh Open,6/11/2018,ATP250,Outdoor,Grass,1st Round,3,Copil M.,Bedene A.,97,70,597,815,6,7,7,6,6,3,,,,,2,1,Completed
34,'s-Hertogenbosch,Ricoh Open,6/11/2018,ATP250,Outdoor,Grass,1st Round,3,Haase R.,Karlovic I.,44,90,1120,630,7,6,6,7,6,3,,,,,2,1,Completed
34,'s-Hertogenbosch,Ricoh Open,6/11/2018,ATP250,Outdoor,Grass,1st Round,3,Medvedev D.,Bhambri Y.,52,84,974,677,6,4,6,1,,,,,,,2,0,Completed
34,'s-Hertogenbosch,Ricoh Open,6/12/2018,ATP250,Outdoor,Grass,1st Round,3,Donskoy E.,Skugor F.,76,350,726,128,6,3,6,2,,,,,,,2,0,Completed
34,'s-Hertogenbosch,Ricoh Open,6/12/2018,ATP250,Outdoor,Grass,1st Round,3,Tomic B.,King K.,181,165,316,340,6,4,6,2,,,,,,,2,0,Completed
34,'s-Hertogenbosch,Ricoh Open,6/12/2018,ATP250,Outdoor,Grass,1st Round,3,Ebden M.,Smyczek T.,69,125,833,454,6,2,6,3,,,,,,,2,0,Completed
34,'s-Hertogenbosch,Ricoh Open,6/12/2018,ATP250,Outdoor,Grass,1st Round,3,Tsitsipas S.,Smith J.P.,37,196,1222,301,3,6,6,3,6,4,,,,,2,1,Completed
34,'s-Hertogenbosch,Ricoh Open,6/12/2018,ATP250,Outdoor,Grass,1st Round,3,Jaziri M.,Purcell M.,61,214,907,276,6,2,6,3,,,,,,,2,0,Completed
34,'s-Hertogenbosch,Ricoh Open,6/12/2018,ATP250,Outdoor,Grass,1st Round,3,Mcdonald M.,Seppi A.,110,49,515,1010,6,4,6,2,,,,,,,2,0,Completed
34,'s-Hertogenbosch,Ricoh Open,6/12/2018,ATP250,Outdoor,Grass,1st Round,3,Bolt A.,Pospisil V.,176,88,324,667,4,6,7,6,6,2,,,,,2,1,Completed
34,'s-Hertogenbosch,Ricoh Open,6/12/2018,ATP250,Outdoor,Grass,1st Round,3,Chardy J.,Garcia-Lopez G.,72,68,780,834,6,4,6,7,7,6,,,,,2,1,Completed
34,'s-Hertogenbosch,Ricoh Open,6/13/2018,ATP250,Outdoor,Grass,2nd Round,3,Copil M.,Sugita Y.,97,53,597,970,7,5,4,6,6,4,,,,,2,1,Completed
34,'s-Hertogenbosch,Ricoh Open,6/13/2018,ATP250,Outdoor,Grass,2nd Round,3,Tomic B.,Haase R.,181,44,316,1120,6,3,7,5,,,,,,,2,0,Completed
34,'s-Hertogenbosch,Ricoh Open,6/13/2018,ATP250,Outdoor,Grass,2nd Round,3,Ebden M.,Muller G.,69,32,833,1300,6,3,7,5,,,,,,,2,0,Completed
34,'s-Hertogenbosch,Ricoh Open,6/13/2018,ATP250,Outdoor,Grass,2nd Round,3,Verdasco F.,Medvedev D.,34,52,1280,974,6,4,6,1,,,,,,,2,0,Completed
34,'s-Hertogenbosch,Ricoh Open,6/14/2018,ATP250,Outdoor,Grass,2nd Round,3,Gasquet R.,Donskoy E.,30,76,1395,726,6,2,6,2,,,,,,,2,0,Completed
34,'s-Hertogenbosch,Ricoh Open,6/14/2018,ATP250,Outdoor,Grass,2nd Round,3,Tsitsipas S.,Jaziri M.,37,61,1222,907,4,6,7,6,6,2,,,,,2,1,Completed
34,'s-Hertogenbosch,Ricoh Open,6/14/2018,ATP250,Outdoor,Grass,2nd Round,3,Chardy J.,Mannarino A.,72,25,780,1535,6,4,6,4,,,,,,,2,0,Completed
34,'s-Hertogenbosch,Ricoh Open,6/14/2018,ATP250,Outdoor,Grass,2nd Round,3,Mcdonald M.,Bolt A.,110,176,515,324,6,4,7,5,,,,,,,2,0,Completed
34,'s-Hertogenbosch,Ricoh Open,6/15/2018,ATP250,Outdoor,Grass,Quarterfinals,3,Chardy J.,Mcdonald M.,72,110,780,515,6,4,4,6,7,6,,,,,2,1,Completed
34,'s-Hertogenbosch,Ricoh Open,6/15/2018,ATP250,Outdoor,Grass,Quarterfinals,3,Ebden M.,Copil M.,69,97,833,597,6,3,6,3,,,,,,,2,0,Completed
34,'s-Hertogenbosch,Ricoh Open,6/15/2018,ATP250,Outdoor,Grass,Quarterfinals,3,Tomic B.,Verdasco F.,181,34,316,1280,6,4,7,6,,,,,,,2,0,Completed
34,'s-Hertogenbosch,Ricoh Open,6/15/2018,ATP250,Outdoor,Grass,Quarterfinals,3,Gasquet R.,Tsitsipas S.,30,37,1395,1222,7,6,7,6,,,,,,,2,0,Completed
34,'s-Hertogenbosch,Ricoh Open,6/16/2018,ATP250,Outdoor,Grass,Semifinals,3,Gasquet R.,Tomic B.,30,181,1395,316,6,4,6,7,6,2,,,,,2,1,Completed
34,'s-Hertogenbosch,Ricoh Open,6/16/2018,ATP250,Outdoor,Grass,Semifinals,3,Chardy J.,Ebden M.,72,69,780,833,6,4,7,5,,,,,,,2,0,Completed
34,'s-Hertogenbosch,Ricoh Open,6/17/2018,ATP250,Outdoor,Grass,The Final,3,Gasquet R.,Chardy J.,30,72,1395,780,6,3,7,6,,,,,,,2,0,Completed
35,Stuttgart,Mercedes Cup,6/11/2018,ATP250,Outdoor,Grass,1st Round,3,Molleker R.,Struff J.L.,303,65,169,865,6,4,6,7,6,3,,,,,2,1,Completed
35,Stuttgart,Mercedes Cup,6/11/2018,ATP250,Outdoor,Grass,1st Round,3,Mayer F.,Maden Y.,85,135,671,421,6,4,6,1,,,,,,,2,0,Completed
35,Stuttgart,Mercedes Cup,6/11/2018,ATP250,Outdoor,Grass,1st Round,3,Pella G.,Millman J.,75,64,745,901,6,2,6,2,,,,,,,2,0,Completed
35,Stuttgart,Mercedes Cup,6/11/2018,ATP250,Outdoor,Grass,1st Round,3,Zverev M.,Youzhny M.,54,93,950,616,7,6,6,3,,,,,,,2,0,Completed
35,Stuttgart,Mercedes Cup,6/12/2018,ATP250,Outdoor,Grass,1st Round,3,Fucsovics M.,Kudla D.,46,112,1087,503,6,3,6,4,,,,,,,2,0,Completed
35,Stuttgart,Mercedes Cup,6/12/2018,ATP250,Outdoor,Grass,1st Round,3,Istomin D.,Kohlschreiber P.,100,22,567,1620,7,6,7,6,,,,,,,2,0,Completed
35,Stuttgart,Mercedes Cup,6/12/2018,ATP250,Outdoor,Grass,1st Round,3,Simon G.,Viola M.,55,281,950,194,6,0,6,3,,,,,,,2,0,Completed
35,Stuttgart,Mercedes Cup,6/13/2018,ATP250,Outdoor,Grass,1st Round,3,Gunneswaran P.,Shapovalov D.,169,23,335,1608,7,6,2,6,6,3,,,,,2,1,Completed
35,Stuttgart,Mercedes Cup,6/13/2018,ATP250,Outdoor,Grass,1st Round,3,Lopez F.,Troicki V.,33,91,1295,627,6,1,,,,,,,,,1,0,Retired
35,Stuttgart,Mercedes Cup,6/13/2018,ATP250,Outdoor,Grass,1st Round,3,Marterer M.,Galovic V.,50,180,999,318,3,6,6,4,6,1,,,,,2,1,Completed
35,Stuttgart,Mercedes Cup,6/13/2018,ATP250,Outdoor,Grass,1st Round,3,Paire B.,Fritz T.,47,67,1055,842,6,7,6,3,6,2,,,,,2,1,Completed
35,Stuttgart,Mercedes Cup,6/13/2018,ATP250,Outdoor,Grass,1st Round,3,Raonic M.,Basic M.,35,78,1255,719,7,6,6,2,,,,,,,2,0,Completed
35,Stuttgart,Mercedes Cup,6/13/2018,ATP250,Outdoor,Grass,2nd Round,3,Istomin D.,Mayer F.,100,85,567,671,6,3,6,4,,,,,,,2,0,Completed
35,Stuttgart,Mercedes Cup,6/13/2018,ATP250,Outdoor,Grass,2nd Round,3,Federer R.,Zverev M.,2,54,8670,950,3,6,6,4,6,2,,,,,2,1,Completed
35,Stuttgart,Mercedes Cup,6/13/2018,ATP250,Outdoor,Grass,2nd Round,3,Pouille L.,Molleker R.,17,303,2030,169,6,3,6,4,,,,,,,2,0,Completed
35,Stuttgart,Mercedes Cup,6/14/2018,ATP250,Outdoor,Grass,2nd Round,3,Pella G.,Gunneswaran P.,75,169,745,335,7,6,6,3,,,,,,,2,0,Completed
35,Stuttgart,Mercedes Cup,6/14/2018,ATP250,Outdoor,Grass,2nd Round,3,Lopez F.,Simon G.,33,55,1295,950,7,6,6,4,,,,,,,2,0,Completed
35,Stuttgart,Mercedes Cup,6/14/2018,ATP250,Outdoor,Grass,2nd Round,3,Kyrgios N.,Marterer M.,24,50,1585,999,6,4,4,6,6,3,,,,,2,1,Completed
35,Stuttgart,Mercedes Cup,6/14/2018,ATP250,Outdoor,Grass,2nd Round,3,Berdych T.,Paire B.,19,47,1715,1055,7,6,6,4,,,,,,,2,0,Completed
35,Stuttgart,Mercedes Cup,6/14/2018,ATP250,Outdoor,Grass,2nd Round,3,Raonic M.,Fucsovics M.,35,46,1255,1087,6,2,6,4,,,,,,,2,0,Completed
35,Stuttgart,Mercedes Cup,6/15/2018,ATP250,Outdoor,Grass,Quarterfinals,3,Pouille L.,Istomin D.,17,100,2030,567,6,4,6,7,6,3,,,,,2,1,Completed
35,Stuttgart,Mercedes Cup,6/15/2018,ATP250,Outdoor,Grass,Quarterfinals,3,Raonic M.,Berdych T.,35,19,1255,1715,7,6,7,6,,,,,,,2,0,Completed
35,Stuttgart,Mercedes Cup,6/15/2018,ATP250,Outdoor,Grass,Quarterfinals,3,Federer R.,Pella G.,2,75,8670,745,6,4,6,4,,,,,,,2,0,Completed
35,Stuttgart,Mercedes Cup,6/15/2018,ATP250,Outdoor,Grass,Quarterfinals,3,Kyrgios N.,Lopez F.,24,33,1585,1295,6,4,3,6,6,3,,,,,2,1,Completed
35,Stuttgart,Mercedes Cup,6/16/2018,ATP250,Outdoor,Grass,Semifinals,3,Raonic M.,Pouille L.,35,17,1255,2030,6,4,7,6,,,,,,,2,0,Completed
35,Stuttgart,Mercedes Cup,6/16/2018,ATP250,Outdoor,Grass,Semifinals,3,Federer R.,Kyrgios N.,2,24,8670,1585,6,7,6,2,7,6,,,,,2,1,Completed
35,Stuttgart,Mercedes Cup,6/17/2018,ATP250,Outdoor,Grass,The Final,3,Federer R.,Raonic M.,2,35,8670,1255,6,4,7,6,,,,,,,2,0,Completed
36,Halle,Gerry Weber Open,6/18/2018,ATP500,Outdoor,Grass,1st Round,3,Haase R.,Sousa J.,43,47,1120,1016,4,6,7,5,6,4,,,,,2,1,Completed
36,Halle,Gerry Weber Open,6/18/2018,ATP500,Outdoor,Grass,1st Round,3,Bautista Agut R.,Struff J.L.,16,67,2030,865,6,4,6,1,,,,,,,2,0,Completed
36,Halle,Gerry Weber Open,6/18/2018,ATP500,Outdoor,Grass,1st Round,3,Nishikori K.,Bachinger M.,27,159,1530,356,6,3,7,6,,,,,,,2,0,Completed
36,Halle,Gerry Weber Open,6/18/2018,ATP500,Outdoor,Grass,1st Round,3,Kudla D.,Lacko L.,109,96,507,612,6,4,6,4,,,,,,,2,0,Completed
36,Halle,Gerry Weber Open,6/18/2018,ATP500,Outdoor,Grass,1st Round,3,Sugita Y.,Marterer M.,52,49,980,1007,6,4,5,7,6,3,,,,,2,1,Completed
36,Halle,Gerry Weber Open,6/18/2018,ATP500,Outdoor,Grass,1st Round,3,Thiem D.,Youzhny M.,7,94,3835,616,7,6,6,2,,,,,,,2,0,Completed
36,Halle,Gerry Weber Open,6/19/2018,ATP500,Outdoor,Grass,1st Round,3,Kohlschreiber P.,Fucsovics M.,24,45,1575,1087,4,6,6,3,2,1,,,,,1,1,Retired
36,Halle,Gerry Weber Open,6/19/2018,ATP500,Outdoor,Grass,1st Round,3,Paire B.,Johnson S.,48,44,1010,1110,7,5,7,6,,,,,,,2,0,Completed
36,Halle,Gerry Weber Open,6/19/2018,ATP500,Outdoor,Grass,1st Round,3,Tsitsipas S.,Pouille L.,35,18,1238,1870,6,2,7,6,,,,,,,2,0,Completed
36,Halle,Gerry Weber Open,6/19/2018,ATP500,Outdoor,Grass,1st Round,3,Khachanov K.,Zverev M.,36,65,1220,880,7,6,6,3,,,,,,,2,0,Completed
36,Halle,Gerry Weber Open,6/19/2018,ATP500,Outdoor,Grass,1st Round,3,Mayer F.,Gasquet R.,82,25,691,1555,6,2,6,2,,,,,,,2,0,Completed
36,Halle,Gerry Weber Open,6/19/2018,ATP500,Outdoor,Grass,1st Round,3,Ebden M.,Jaziri M.,60,59,911,912,6,0,7,6,,,,,,,2,0,Completed
36,Halle,Gerry Weber Open,6/19/2018,ATP500,Outdoor,Grass,1st Round,3,Federer R.,Bedene A.,1,72,8920,770,6,3,6,4,,,,,,,2,0,Completed
36,Halle,Gerry Weber Open,6/19/2018,ATP500,Outdoor,Grass,1st Round,3,Seppi A.,Berrettini M.,50,81,1000,714,6,3,7,5,,,,,,,2,0,Completed
36,Halle,Gerry Weber Open,6/19/2018,ATP500,Outdoor,Grass,1st Round,3,Coric B.,Zverev A.,34,3,1245,5965,6,1,6,4,,,,,,,2,0,Completed
36,Halle,Gerry Weber Open,6/20/2018,ATP500,Outdoor,Grass,1st Round,3,Basilashvili N.,Molleker R.,85,286,667,189,6,4,7,6,,,,,,,2,0,Completed
36,Halle,Gerry Weber Open,6/20/2018,ATP500,Outdoor,Grass,2nd Round,3,Bautista Agut R.,Haase R.,16,43,2030,1120,6,4,7,5,,,,,,,2,0,Completed
36,Halle,Gerry Weber Open,6/20/2018,ATP500,Outdoor,Grass,2nd Round,3,Khachanov K.,Nishikori K.,36,27,1220,1530,6,2,6,2,,,,,,,2,0,Completed
36,Halle,Gerry Weber Open,6/20/2018,ATP500,Outdoor,Grass,2nd Round,3,Kudla D.,Tsitsipas S.,109,35,507,1238,6,3,6,4,,,,,,,2,0,Completed
36,Halle,Gerry Weber Open,6/20/2018,ATP500,Outdoor,Grass,2nd Round,3,Sugita Y.,Thiem D.,52,7,980,3835,6,2,7,5,,,,,,,2,0,Completed
36,Halle,Gerry Weber Open,6/21/2018,ATP500,Outdoor,Grass,2nd Round,3,Ebden M.,Kohlschreiber P.,60,24,911,1575,4,6,6,1,6,2,,,,,2,1,Completed
36,Halle,Gerry Weber Open,6/21/2018,ATP500,Outdoor,Grass,2nd Round,3,Coric B.,Basilashvili N.,34,85,1245,667,6,4,6,2,,,,,,,2,0,Completed
36,Halle,Gerry Weber Open,6/21/2018,ATP500,Outdoor,Grass,2nd Round,3,Federer R.,Paire B.,1,48,8920,1010,6,3,3,6,7,6,,,,,2,1,Completed
36,Halle,Gerry Weber Open,6/21/2018,ATP500,Outdoor,Grass,2nd Round,3,Seppi A.,Mayer F.,50,82,1000,691,6,2,6,4,,,,,,,2,0,Completed
36,Halle,Gerry Weber Open,6/22/2018,ATP500,Outdoor,Grass,Quarterfinals,3,Kudla D.,Sugita Y.,109,52,507,980,6,2,7,5,,,,,,,2,0,Completed
36,Halle,Gerry Weber Open,6/22/2018,ATP500,Outdoor,Grass,Quarterfinals,3,Federer R.,Ebden M.,1,60,8920,911,7,6,7,5,,,,,,,2,0,Completed
36,Halle,Gerry Weber Open,6/22/2018,ATP500,Outdoor,Grass,Quarterfinals,3,Bautista Agut R.,Khachanov K.,16,36,2030,1220,6,3,6,7,6,3,,,,,2,1,Completed
36,Halle,Gerry Weber Open,6/22/2018,ATP500,Outdoor,Grass,Quarterfinals,3,Coric B.,Seppi A.,34,50,1245,1000,7,5,6,3,,,,,,,2,0,Completed
36,Halle,Gerry Weber Open,6/23/2018,ATP500,Outdoor,Grass,Semifinals,3,Federer R.,Kudla D.,1,109,8920,507,7,6,7,5,,,,,,,2,0,Completed
36,Halle,Gerry Weber Open,6/23/2018,ATP500,Outdoor,Grass,Semifinals,3,Coric B.,Bautista Agut R.,34,16,1245,2030,,2,,,,,,,,,3,,Retired
36,Halle,Gerry Weber Open,6/24/2018,ATP500,Outdoor,Grass,The Final,3,Coric B.,Federer R.,34,1,1245,8920,7,6,3,6,6,2,,,,,2,1,Completed
37,Queens Club,AEGON Championships,6/18/2018,ATP500,Outdoor,Grass,1st Round,3,Muller G.,Shapovalov D.,46,23,1050,1608,7,6,7,6,,,,,,,2,0,Completed
37,Queens Club,AEGON Championships,6/18/2018,ATP500,Outdoor,Grass,1st Round,3,Wawrinka S.,Norrie C.,261,80,210,718,6,2,6,3,,,,,,,2,0,Completed
37,Queens Club,AEGON Championships,6/18/2018,ATP500,Outdoor,Grass,1st Round,3,Tiafoe F.,Donaldson J.,62,55,903,945,6,4,7,6,,,,,,,2,0,Completed
37,Queens Club,AEGON Championships,6/18/2018,ATP500,Outdoor,Grass,1st Round,3,Cilic M.,Verdasco F.,6,33,4860,1305,6,3,6,4,,,,,,,2,0,Completed
37,Queens Club,AEGON Championships,6/18/2018,ATP500,Outdoor,Grass,1st Round,3,Querrey S.,Clarke J.,13,223,2130,259,6,3,6,3,,,,,,,2,0,Completed
37,Queens Club,AEGON Championships,6/18/2018,ATP500,Outdoor,Grass,1st Round,3,Medvedev D.,Sock J.,53,14,962,2110,7,5,6,3,,,,,,,2,0,Completed
37,Queens Club,AEGON Championships,6/19/2018,ATP500,Outdoor,Grass,1st Round,3,Dimitrov G.,Dzumhur D.,5,29,4870,1495,6,3,6,7,6,3,,,,,2,1,Completed
37,Queens Club,AEGON Championships,6/19/2018,ATP500,Outdoor,Grass,1st Round,3,Raonic M.,Bhambri Y.,31,84,1405,676,6,1,3,1,,,,,,,1,0,Retired
37,Queens Club,AEGON Championships,6/19/2018,ATP500,Outdoor,Grass,1st Round,3,Mayer L.,Anderson K.,38,8,1182,3635,7,6,4,6,7,6,,,,,2,1,Completed
37,Queens Club,AEGON Championships,6/19/2018,ATP500,Outdoor,Grass,1st Round,3,Benneteau J.,Berdych T.,66,19,876,1715,7,5,3,6,6,3,,,,,2,1,Completed
37,Queens Club,AEGON Championships,6/19/2018,ATP500,Outdoor,Grass,1st Round,3,Djokovic N.,Millman J.,22,63,1665,901,6,2,6,1,,,,,,,2,0,Completed
37,Queens Club,AEGON Championships,6/19/2018,ATP500,Outdoor,Grass,1st Round,3,Chardy J.,Smyczek T.,61,121,910,454,6,2,6,4,,,,,,,2,0,Completed
37,Queens Club,AEGON Championships,6/19/2018,ATP500,Outdoor,Grass,1st Round,3,Kyrgios N.,Murray A.,21,156,1675,360,2,6,7,6,7,5,,,,,2,1,Completed
37,Queens Club,AEGON Championships,6/19/2018,ATP500,Outdoor,Grass,1st Round,3,Lopez F.,Goffin D.,37,9,1190,3110,6,3,6,7,6,3,,,,,2,1,Completed
37,Queens Club,AEGON Championships,6/19/2018,ATP500,Outdoor,Grass,1st Round,3,Mannarino A.,Evans D.,26,340,1535,138,6,4,0,6,7,5,,,,,2,1,Completed
37,Queens Club,AEGON Championships,6/19/2018,ATP500,Outdoor,Grass,1st Round,3,Edmund K.,Harrison R.,17,58,1950,920,7,6,6,4,,,,,,,2,0,Completed
37,Queens Club,AEGON Championships,6/20/2018,ATP500,Outdoor,Grass,2nd Round,3,Lopez F.,Raonic M.,37,31,1190,1405,,,,,,,,,,,,,Walkover
37,Queens Club,AEGON Championships,6/20/2018,ATP500,Outdoor,Grass,2nd Round,3,Tiafoe F.,Mayer L.,62,38,903,1182,6,4,2,6,6,4,,,,,2,1,Completed
37,Queens Club,AEGON Championships,6/20/2018,ATP500,Outdoor,Grass,2nd Round,3,Chardy J.,Medvedev D.,61,53,910,962,7,6,6,3,,,,,,,2,0,Completed
37,Queens Club,AEGON Championships,6/20/2018,ATP500,Outdoor,Grass,2nd Round,3,Querrey S.,Wawrinka S.,13,261,2130,210,7,5,6,7,6,1,,,,,2,1,Completed
37,Queens Club,AEGON Championships,6/20/2018,ATP500,Outdoor,Grass,2nd Round,3,Cilic M.,Muller G.,6,46,4860,1050,4,6,6,3,6,3,,,,,2,1,Completed
37,Queens Club,AEGON Championships,6/21/2018,ATP500,Outdoor,Grass,2nd Round,3,Kyrgios N.,Edmund K.,21,17,1675,1950,7,6,6,7,6,3,,,,,2,1,Completed
37,Queens Club,AEGON Championships,6/21/2018,ATP500,Outdoor,Grass,2nd Round,3,Djokovic N.,Dimitrov G.,22,5,1665,4870,6,4,6,1,,,,,,,2,0,Completed
37,Queens Club,AEGON Championships,6/21/2018,ATP500,Outdoor,Grass,2nd Round,3,Mannarino A.,Benneteau J.,26,66,1535,876,7,6,6,3,,,,,,,2,0,Completed
37,Queens Club,AEGON Championships,6/22/2018,ATP500,Outdoor,Grass,Quarterfinals,3,Cilic M.,Querrey S.,6,13,4860,2130,7,6,6,2,,,,,,,2,0,Completed
37,Queens Club,AEGON Championships,6/22/2018,ATP500,Outdoor,Grass,Quarterfinals,3,Kyrgios N.,Lopez F.,21,37,1675,1190,7,6,7,6,,,,,,,2,0,Completed
37,Queens Club,AEGON Championships,6/22/2018,ATP500,Outdoor,Grass,Quarterfinals,3,Djokovic N.,Mannarino A.,22,26,1665,1535,7,5,6,1,,,,,,,2,0,Completed
37,Queens Club,AEGON Championships,6/22/2018,ATP500,Outdoor,Grass,Quarterfinals,3,Chardy J.,Tiafoe F.,61,62,910,903,6,4,6,4,,,,,,,2,0,Completed
37,Queens Club,AEGON Championships,6/23/2018,ATP500,Outdoor,Grass,Semifinals,3,Cilic M.,Kyrgios N.,6,21,4860,1675,7,6,7,6,,,,,,,2,0,Completed
37,Queens Club,AEGON Championships,6/23/2018,ATP500,Outdoor,Grass,Semifinals,3,Djokovic N.,Chardy J.,22,61,1665,910,7,6,6,4,,,,,,,2,0,Completed
37,Queens Club,AEGON Championships,6/24/2018,ATP500,Outdoor,Grass,The Final,3,Cilic M.,Djokovic N.,6,22,4860,1665,5,7,7,6,6,3,,,,,2,1,Completed
38,Antalya,Antalya Open,6/24/2018,ATP250,Outdoor,Grass,1st Round,3,Basilashvili N.,Carballes Baena R.,76,74,722,729,6,2,6,3,,,,,,,2,0,Completed
38,Antalya,Antalya Open,6/24/2018,ATP250,Outdoor,Grass,1st Round,3,Sousa J.,Mayer F.,47,89,1016,646,6,2,6,2,,,,,,,2,0,Completed
38,Antalya,Antalya Open,6/25/2018,ATP250,Outdoor,Grass,1st Round,3,Herbert P.H.,Delbonis F.,75,81,725,715,7,6,6,4,,,,,,,2,0,Completed
38,Antalya,Antalya Open,6/25/2018,ATP250,Outdoor,Grass,1st Round,3,Berankis R.,Donskoy E.,96,82,585,706,6,2,6,7,6,3,,,,,2,1,Completed
38,Antalya,Antalya Open,6/25/2018,ATP250,Outdoor,Grass,1st Round,3,Sugita Y.,Pella G.,45,72,1050,770,6,4,3,6,6,4,,,,,2,1,Completed
38,Antalya,Antalya Open,6/25/2018,ATP250,Outdoor,Grass,1st Round,3,Lajovic D.,Horansky F.,57,301,920,175,6,3,6,3,,,,,,,2,0,Completed
38,Antalya,Antalya Open,6/25/2018,ATP250,Outdoor,Grass,1st Round,3,Garcia-Lopez G.,Daniel T.,69,87,834,656,6,4,6,7,6,4,,,,,2,1,Completed
38,Antalya,Antalya Open,6/25/2018,ATP250,Outdoor,Grass,1st Round,3,Kavcic B.,Baghdatis M.,176,84,328,689,7,6,6,3,,,,,,,2,0,Completed
38,Antalya,Antalya Open,6/25/2018,ATP250,Outdoor,Grass,1st Round,3,Vesely J.,Thompson J.,103,99,550,575,6,4,7,6,,,,,,,2,0,Completed
38,Antalya,Antalya Open,6/26/2018,ATP250,Outdoor,Grass,1st Round,3,Haase R.,Youzhny M.,44,100,1075,571,7,6,6,7,6,4,,,,,2,1,Completed
38,Antalya,Antalya Open,6/26/2018,ATP250,Outdoor,Grass,1st Round,3,Basic M.,Lorenzi P.,78,86,719,668,6,3,6,3,,,,,,,2,0,Completed
38,Antalya,Antalya Open,6/26/2018,ATP250,Outdoor,Grass,1st Round,3,Copil M.,Ilkel C.,95,247,607,231,6,4,7,6,,,,,,,2,0,Completed
38,Antalya,Antalya Open,6/26/2018,ATP250,Outdoor,Grass,2nd Round,3,Basilashvili N.,Lajovic D.,76,57,722,920,6,4,2,6,7,5,,,,,2,1,Completed
38,Antalya,Antalya Open,6/26/2018,ATP250,Outdoor,Grass,2nd Round,3,Vesely J.,Verdasco F.,103,33,550,1305,6,3,7,5,,,,,,,2,0,Completed
38,Antalya,Antalya Open,6/27/2018,ATP250,Outdoor,Grass,2nd Round,3,Sousa J.,Basic M.,47,78,1016,719,6,7,6,4,6,4,,,,,2,1,Completed
38,Antalya,Antalya Open,6/27/2018,ATP250,Outdoor,Grass,2nd Round,3,Garcia-Lopez G.,Haase R.,69,44,834,1075,6,2,6,7,7,6,,,,,2,1,Completed
38,Antalya,Antalya Open,6/27/2018,ATP250,Outdoor,Grass,2nd Round,3,Mannarino A.,Berankis R.,24,96,1580,585,6,4,7,5,,,,,,,2,0,Completed
38,Antalya,Antalya Open,6/27/2018,ATP250,Outdoor,Grass,2nd Round,3,Monfils G.,Kavcic B.,41,176,1130,328,6,3,5,7,7,5,,,,,2,1,Completed
38,Antalya,Antalya Open,6/27/2018,ATP250,Outdoor,Grass,2nd Round,3,Dzumhur D.,Copil M.,30,95,1460,607,4,6,6,4,6,4,,,,,2,1,Completed
38,Antalya,Antalya Open,6/27/2018,ATP250,Outdoor,Grass,2nd Round,3,Herbert P.H.,Sugita Y.,75,45,725,1050,2,6,6,4,7,6,,,,,2,1,Completed
