ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment
19,Indian Wells,BNP Paribas Open,3/9/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Monfils G.,Mayer L.,19,56,1740,895,6,4,3,6,6,3,,,,,2,1,Completed
19,Indian Wells,BNP Paribas Open,3/9/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Karlovic I.,Coric B.,89,12,629,2695,6,4,7,6,,,,,,,2,0,Completed
19,Indian Wells,BNP Paribas Open,3/9/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Raonic M.,Querrey S.,14,51,2275,925,7,6,6,4,,,,,,,2,0,Completed
19,Indian Wells,BNP Paribas Open,3/9/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Ramos-Vinolas A.,Cecchinato M.,91,16,625,2091,6,4,6,2,,,,,,,2,0,Completed
19,Indian Wells,BNP Paribas Open,3/9/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Struff J.L.,Berankis R.,55,95,910,606,3,6,6,3,6,2,,,,,2,1,Completed
19,Indian Wells,BNP Paribas Open,3/9/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Kohlschreiber P.,Kyrgios N.,39,33,1160,1205,6,4,6,4,,,,,,,2,0,Completed
19,Indian Wells,BNP Paribas Open,3/10/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Gunneswaran P.,Basilashvili N.,97,18,601,1865,6,4,6,7,7,6,,,,,2,1,Completed
19,Indian Wells,BNP Paribas Open,3/10/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Zverev A.,Klizan M.,3,50,6595,941,6,3,2,0,,,,,,,1,0,Retired
19,Indian Wells,BNP Paribas Open,3/10/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Djokovic N.,Fratangelo B.,1,128,10955,452,7,6,6,2,,,,,,,2,0,Completed
19,Indian Wells,BNP Paribas Open,3/10/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Nishioka Y.,Bautista Agut R.,74,22,729,1545,7,6,6,4,,,,,,,2,0,Completed
19,Indian Wells,BNP Paribas Open,3/10/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Thiem D.,Thompson J.,8,77,3800,703,6,4,7,5,,,,,,,2,0,Completed
19,Indian Wells,BNP Paribas Open,3/10/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Edmund K.,Jarry N.,23,86,1520,640,6,2,6,0,,,,,,,2,0,Completed
19,Indian Wells,BNP Paribas Open,3/10/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Krajinovic F.,Goffin D.,113,21,515,1650,6,3,6,3,,,,,,,2,0,Completed
19,Indian Wells,BNP Paribas Open,3/10/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Nishikori K.,Mannarino A.,7,52,4190,920,6,4,4,6,7,6,,,,,2,1,Completed
19,Indian Wells,BNP Paribas Open,3/10/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Rublev A.,Haase R.,102,68,560,780,6,3,3,6,6,3,,,,,2,1,Completed
19,Indian Wells,BNP Paribas Open,3/10/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Medvedev D.,Mcdonald M.,15,62,2230,833,7,5,6,0,,,,,,,2,0,Completed
19,Indian Wells,BNP Paribas Open,3/10/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Schwartzman D.,Carballes Baena R.,26,111,1485,517,6,3,6,1,,,,,,,2,0,Completed
19,Indian Wells,BNP Paribas Open,3/10/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Federer R.,Gojowczyk P.,4,85,4600,640,6,1,7,5,,,,,,,2,0,Completed
19,Indian Wells,BNP Paribas Open,3/10/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Cilic M.,Lajovic D.,11,45,3095,1010,6,3,6,4,,,,,,,2,0,Completed
19,Indian Wells,BNP Paribas Open,3/10/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Pella G.,Bolt A.,34,125,1205,458,7,6,2,6,6,3,,,,,2,1,Completed
19,Indian Wells,BNP Paribas Open,3/10/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Albot R.,Fognini F.,53,17,920,1885,6,0,7,6,,,,,,,2,0,Completed
19,Indian Wells,BNP Paribas Open,3/10/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Shapovalov D.,Johnson S.,25,38,1485,1170,6,3,6,4,,,,,,,2,0,Completed
19,Indian Wells,BNP Paribas Open,3/10/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Isner J.,Popyrin A.,9,131,3405,449,6,0,6,2,,,,,,,2,0,Completed
19,Indian Wells,BNP Paribas Open,3/11/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Khachanov K.,Lopez F.,13,78,2675,700,6,3,1,6,6,4,,,,,2,1,Completed
19,Indian Wells,BNP Paribas Open,3/11/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Wawrinka S.,Fucsovics M.,40,31,1130,1220,6,4,6,7,7,5,,,,,2,1,Completed
19,Indian Wells,BNP Paribas Open,3/11/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Nadal R.,Donaldson J.,2,192,8365,270,6,1,6,1,,,,,,,2,0,Completed
19,Indian Wells,BNP Paribas Open,3/11/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Hurkacz H.,Pouille L.,67,30,798,1265,6,2,3,6,6,4,,,,,2,1,Completed
19,Indian Wells,BNP Paribas Open,3/11/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Raonic M.,Giron M.,14,217,2275,233,4,6,6,4,6,4,,,,,2,1,Completed
19,Indian Wells,BNP Paribas Open,3/11/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Karlovic I.,Gunneswaran P.,89,97,629,601,6,3,7,6,,,,,,,2,0,Completed
19,Indian Wells,BNP Paribas Open,3/11/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Struff J.L.,Zverev A.,55,3,910,6595,6,3,6,1,,,,,,,2,0,Completed
19,Indian Wells,BNP Paribas Open,3/11/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Kecmanovic M.,Djere L.,130,32,450,1211,6,2,7,6,,,,,,,2,0,Completed
19,Indian Wells,BNP Paribas Open,3/11/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Monfils G.,Ramos-Vinolas A.,19,91,1740,625,6,0,6,3,,,,,,,2,0,Completed
19,Indian Wells,BNP Paribas Open,3/11/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Thiem D.,Simon G.,8,29,3800,1305,6,3,6,1,,,,,,,2,0,Completed
19,Indian Wells,BNP Paribas Open,3/11/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Nishioka Y.,Auger-Aliassime F.,74,58,729,872,6,7,6,4,7,6,,,,,2,1,Completed
19,Indian Wells,BNP Paribas Open,3/12/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Krajinovic F.,Medvedev D.,113,15,515,2230,6,3,6,2,,,,,,,2,0,Completed
19,Indian Wells,BNP Paribas Open,3/12/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Hurkacz H.,Nishikori K.,67,7,798,4190,4,6,6,4,6,3,,,,,2,1,Completed
19,Indian Wells,BNP Paribas Open,3/12/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Shapovalov D.,Cilic M.,25,11,1485,3095,6,4,6,2,,,,,,,2,0,Completed
19,Indian Wells,BNP Paribas Open,3/12/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Nadal R.,Schwartzman D.,2,26,8365,1485,6,3,6,1,,,,,,,2,0,Completed
19,Indian Wells,BNP Paribas Open,3/12/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Isner J.,Pella G.,9,34,3405,1205,6,3,6,4,,,,,,,2,0,Completed
19,Indian Wells,BNP Paribas Open,3/12/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Kohlschreiber P.,Djokovic N.,39,1,1160,10955,6,4,6,4,,,,,,,2,0,Completed
19,Indian Wells,BNP Paribas Open,3/12/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Khachanov K.,Rublev A.,13,102,2675,560,7,5,6,3,,,,,,,2,0,Completed
19,Indian Wells,BNP Paribas Open,3/12/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Edmund K.,Albot R.,23,53,1520,920,6,3,6,3,,,,,,,2,0,Completed
19,Indian Wells,BNP Paribas Open,3/13/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Federer R.,Wawrinka S.,4,40,4600,1130,6,3,6,4,,,,,,,2,0,Completed
19,Indian Wells,BNP Paribas Open,3/13/2019,Masters 1000,Outdoor,Hard,4th Round,3,Nadal R.,Krajinovic F.,2,113,8365,515,6,3,6,4,,,,,,,2,0,Completed
19,Indian Wells,BNP Paribas Open,3/13/2019,Masters 1000,Outdoor,Hard,4th Round,3,Kecmanovic M.,Nishioka Y.,130,74,450,729,6,4,,,,,,,,,1,0,Retired
19,Indian Wells,BNP Paribas Open,3/13/2019,Masters 1000,Outdoor,Hard,4th Round,3,Hurkacz H.,Shapovalov D.,67,25,798,1485,7,6,2,6,6,3,,,,,2,1,Completed
19,Indian Wells,BNP Paribas Open,3/13/2019,Masters 1000,Outdoor,Hard,4th Round,3,Raonic M.,Struff J.L.,14,55,2275,910,6,4,6,3,,,,,,,2,0,Completed
19,Indian Wells,BNP Paribas Open,3/13/2019,Masters 1000,Outdoor,Hard,4th Round,3,Federer R.,Edmund K.,4,23,4600,1520,6,1,6,4,,,,,,,2,0,Completed
19,Indian Wells,BNP Paribas Open,3/13/2019,Masters 1000,Outdoor,Hard,4th Round,3,Khachanov K.,Isner J.,13,9,2675,3405,6,4,7,6,,,,,,,2,0,Completed
19,Indian Wells,BNP Paribas Open,3/14/2019,Masters 1000,Outdoor,Hard,4th Round,3,Thiem D.,Karlovic I.,8,89,3800,629,6,4,6,3,,,,,,,2,0,Completed
19,Indian Wells,BNP Paribas Open,3/14/2019,Masters 1000,Outdoor,Hard,4th Round,3,Monfils G.,Kohlschreiber P.,19,39,1740,1160,6,0,6,2,,,,,,,2,0,Completed
19,Indian Wells,BNP Paribas Open,3/14/2019,Masters 1000,Outdoor,Hard,Quarterfinals,3,Raonic M.,Kecmanovic M.,14,130,2275,450,6,3,6,4,,,,,,,2,0,Completed
19,Indian Wells,BNP Paribas Open,3/15/2019,Masters 1000,Outdoor,Hard,Quarterfinals,3,Thiem D.,Monfils G.,8,19,3800,1740,,,,,,,,,,,,,Walkover
19,Indian Wells,BNP Paribas Open,3/15/2019,Masters 1000,Outdoor,Hard,Quarterfinals,3,Federer R.,Hurkacz H.,4,67,4600,798,6,4,6,4,,,,,,,2,0,Completed
19,Indian Wells,BNP Paribas Open,3/15/2019,Masters 1000,Outdoor,Hard,Quarterfinals,3,Nadal R.,Khachanov K.,2,13,8365,2675,7,6,7,6,,,,,,,2,0,Completed
19,Indian Wells,BNP Paribas Open,3/16/2019,Masters 1000,Outdoor,Hard,Semifinals,3,Thiem D.,Raonic M.,8,14,3800,2275,7,6,6,7,6,4,,,,,2,1,Completed
19,Indian Wells,BNP Paribas Open,3/16/2019,Masters 1000,Outdoor,Hard,Semifinals,3,Federer R.,Nadal R.,4,2,4600,8365,,,,,,,,,,,,,Walkover
19,Indian Wells,BNP Paribas Open,3/17/2019,Masters 1000,Outdoor,Hard,The Final,3,Thiem D.,Federer R.,8,4,3800,4600,3,6,6,3,7,5,,,,,2,1,Completed
20,Miami,Sony Ericsson Open,3/20/2019,Masters 1000,Outdoor,Hard,1st Round,3,Delbonis F.,Gojowczyk P.,83,87,676,655,6,4,6,2,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/20/2019,Masters 1000,Outdoor,Hard,1st Round,3,Carballes Baena R.,Kudla D.,113,71,522,733,6,1,6,2,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/20/2019,Masters 1000,Outdoor,Hard,1st Round,3,Andreozzi G.,Kukushkin M.,80,43,686,1025,7,6,6,4,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/20/2019,Masters 1000,Outdoor,Hard,1st Round,3,Tipsarevic J.,Klahn B.,453,93,17,637,6,3,6,3,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/20/2019,Masters 1000,Outdoor,Hard,1st Round,3,Zverev M.,Kuhn N.,75,255,711,184,4,6,7,5,2,2,,,,,1,1,Retired
20,Miami,Sony Ericsson Open,3/20/2019,Masters 1000,Outdoor,Hard,1st Round,3,Hurkacz H.,Berrettini M.,54,52,904,937,6,4,6,3,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/21/2019,Masters 1000,Outdoor,Hard,1st Round,3,Haase R.,Lacko L.,65,130,805,436,6,2,6,4,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/21/2019,Masters 1000,Outdoor,Hard,1st Round,3,Mayer L.,Ymer M.,62,198,830,257,4,6,6,3,6,4,,,,,2,1,Completed
20,Miami,Sony Ericsson Open,3/21/2019,Masters 1000,Outdoor,Hard,1st Round,3,Thompson J.,Norrie C.,77,51,708,941,4,6,7,6,6,3,,,,,2,1,Completed
20,Miami,Sony Ericsson Open,3/21/2019,Masters 1000,Outdoor,Hard,1st Round,3,Bublik A.,Sandgren T.,131,91,434,648,5,7,6,4,7,6,,,,,2,1,Completed
20,Miami,Sony Ericsson Open,3/21/2019,Masters 1000,Outdoor,Hard,1st Round,3,Lajovic D.,Cuevas P.,44,85,1010,661,6,4,6,7,6,3,,,,,2,1,Completed
20,Miami,Sony Ericsson Open,3/21/2019,Masters 1000,Outdoor,Hard,1st Round,3,Sonego L.,Klizan M.,106,48,546,966,6,4,6,3,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/21/2019,Masters 1000,Outdoor,Hard,1st Round,3,Chardy J.,Jarry N.,40,79,1100,690,6,7,6,2,7,6,,,,,2,1,Completed
20,Miami,Sony Ericsson Open,3/21/2019,Masters 1000,Outdoor,Hard,1st Round,3,Dzumhur D.,Eubanks C.,53,150,915,371,1,6,6,4,7,6,,,,,2,1,Completed
20,Miami,Sony Ericsson Open,3/21/2019,Masters 1000,Outdoor,Hard,1st Round,3,Ivashka I.,Fabbiano T.,110,90,525,648,6,4,1,6,6,3,,,,,2,1,Completed
20,Miami,Sony Ericsson Open,3/21/2019,Masters 1000,Outdoor,Hard,1st Round,3,Ramos-Vinolas A.,Copil M.,86,73,660,713,6,4,6,2,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/21/2019,Masters 1000,Outdoor,Hard,1st Round,3,Auger-Aliassime F.,Ruud C.,57,98,876,619,3,6,6,1,6,2,,,,,2,1,Completed
20,Miami,Sony Ericsson Open,3/21/2019,Masters 1000,Outdoor,Hard,1st Round,3,Marterer M.,Fritz T.,101,56,594,890,6,4,3,6,6,3,,,,,2,1,Completed
20,Miami,Sony Ericsson Open,3/21/2019,Masters 1000,Outdoor,Hard,1st Round,3,Albot R.,Ebden M.,46,50,971,956,6,0,3,2,,,,,,,1,0,Retired
20,Miami,Sony Ericsson Open,3/21/2019,Masters 1000,Outdoor,Hard,1st Round,3,Tomic B.,Monteiro T.,81,117,679,497,6,4,6,1,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/21/2019,Masters 1000,Outdoor,Hard,1st Round,3,Rublev A.,Daniel T.,99,72,603,714,3,6,6,3,6,4,,,,,2,1,Completed
20,Miami,Sony Ericsson Open,3/21/2019,Masters 1000,Outdoor,Hard,1st Round,3,Lopez F.,Paire B.,94,67,635,770,7,5,4,6,6,4,,,,,2,1,Completed
20,Miami,Sony Ericsson Open,3/21/2019,Masters 1000,Outdoor,Hard,1st Round,3,Munar J.,Gunneswaran P.,61,84,845,662,7,6,6,4,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/21/2019,Masters 1000,Outdoor,Hard,1st Round,3,Sousa J.,Tseng C.H.,41,426,1072,24,6,4,7,5,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/21/2019,Masters 1000,Outdoor,Hard,1st Round,3,Krajinovic F.,Herbert P.H.,103,49,576,959,6,4,6,4,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/21/2019,Masters 1000,Outdoor,Hard,1st Round,3,Evans D.,Jaziri M.,97,59,622,852,6,2,6,0,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/21/2019,Masters 1000,Outdoor,Hard,1st Round,3,Opelka R.,Struff J.L.,58,45,858,990,4,6,6,3,6,4,,,,,2,1,Completed
20,Miami,Sony Ericsson Open,3/22/2019,Masters 1000,Outdoor,Hard,1st Round,3,Andujar P.,Karlovic I.,88,76,652,709,7,6,6,4,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/22/2019,Masters 1000,Outdoor,Hard,1st Round,3,Mannarino A.,Bedene A.,55,69,900,765,4,6,6,4,6,2,,,,,2,1,Completed
20,Miami,Sony Ericsson Open,3/22/2019,Masters 1000,Outdoor,Hard,1st Round,3,Kecmanovic M.,Gulbis E.,95,78,630,704,6,2,7,5,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/22/2019,Masters 1000,Outdoor,Hard,1st Round,3,Mcdonald M.,Humbert U.,60,63,848,819,6,4,6,7,7,6,,,,,2,1,Completed
20,Miami,Sony Ericsson Open,3/22/2019,Masters 1000,Outdoor,Hard,1st Round,3,Ferrer D.,Querrey S.,155,68,355,770,6,3,6,2,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/22/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Edmund K.,Ivashka I.,22,110,1600,525,6,3,6,2,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/22/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Chardy J.,Simon G.,40,27,1100,1340,6,4,6,2,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/22/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Lajovic D.,Nishikori K.,44,6,1010,4235,2,6,6,2,6,3,,,,,2,1,Completed
20,Miami,Sony Ericsson Open,3/22/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Coric B.,Carballes Baena R.,13,113,2345,522,7,6,0,6,6,2,,,,,2,1,Completed
20,Miami,Sony Ericsson Open,3/22/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Basilashvili N.,Zverev M.,19,75,1865,711,6,3,6,2,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/22/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Raonic M.,Marterer M.,14,101,2275,594,,,,,,,,,,,,,Walkover
20,Miami,Sony Ericsson Open,3/22/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Delbonis F.,Millman J.,83,39,676,1126,7,5,3,6,7,6,,,,,2,1,Completed
20,Miami,Sony Ericsson Open,3/22/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Isner J.,Sonego L.,9,106,3485,546,7,6,7,6,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/22/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Auger-Aliassime F.,Fucsovics M.,57,36,876,1180,6,4,4,6,6,0,,,,,2,1,Completed
20,Miami,Sony Ericsson Open,3/22/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Kyrgios N.,Bublik A.,33,131,1215,434,7,5,6,3,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/22/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Ramos-Vinolas A.,Pouille L.,86,30,660,1265,4,6,6,4,6,3,,,,,2,1,Completed
20,Miami,Sony Ericsson Open,3/22/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Haase R.,Harris L.,65,96,805,625,3,6,6,3,6,4,,,,,2,1,Completed
20,Miami,Sony Ericsson Open,3/22/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Bautista Agut R.,Tipsarevic J.,25,453,1510,17,7,6,6,4,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/22/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Hurkacz H.,Thiem D.,54,4,904,4755,6,4,6,4,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/22/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Fognini F.,Andreozzi G.,17,80,1885,686,5,7,6,4,6,4,,,,,2,1,Completed
20,Miami,Sony Ericsson Open,3/23/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Djokovic N.,Tomic B.,1,81,10990,679,7,6,6,2,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/23/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Mayer L.,Pella G.,62,32,830,1240,6,2,6,4,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/23/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Shapovalov D.,Evans D.,23,97,1550,622,4,6,6,1,6,3,,,,,2,1,Completed
20,Miami,Sony Ericsson Open,3/23/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Sousa J.,Johnson S.,41,38,1072,1160,7,6,6,4,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/23/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Krajinovic F.,Wawrinka S.,103,37,576,1175,5,7,6,2,7,6,,,,,2,1,Completed
20,Miami,Sony Ericsson Open,3/23/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Thompson J.,Khachanov K.,77,12,708,2845,6,2,6,3,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/23/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Cecchinato M.,Dzumhur D.,16,53,2021,915,,,,,,,,,,,,,Walkover
20,Miami,Sony Ericsson Open,3/23/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Goffin D.,Andujar P.,20,88,1685,652,6,4,6,1,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/23/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Medvedev D.,Mannarino A.,15,55,2230,900,6,2,6,1,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/23/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Anderson K.,Munar J.,7,61,4115,845,6,4,3,6,6,3,,,,,2,1,Completed
20,Miami,Sony Ericsson Open,3/23/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Dimitrov G.,Lopez F.,29,94,1300,635,6,1,6,3,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/23/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Rublev A.,Cilic M.,99,11,603,3095,6,4,6,4,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/23/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Opelka R.,Schwartzman D.,58,24,858,1520,6,4,3,6,6,4,,,,,2,1,Completed
20,Miami,Sony Ericsson Open,3/23/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Federer R.,Albot R.,5,46,4600,971,4,6,7,5,6,3,,,,,2,1,Completed
20,Miami,Sony Ericsson Open,3/23/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Tsitsipas S.,Mcdonald M.,10,60,3160,848,7,6,6,1,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/23/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Tiafoe F.,Kecmanovic M.,34,95,1200,630,7,6,7,6,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/24/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Ferrer D.,Zverev A.,155,3,355,6630,2,6,7,5,6,3,,,,,2,1,Completed
20,Miami,Sony Ericsson Open,3/24/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Isner J.,Ramos-Vinolas A.,9,86,3485,660,7,5,7,6,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/24/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Bautista Agut R.,Fognini F.,25,17,1510,1885,6,4,6,4,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/24/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Edmund K.,Raonic M.,22,14,1600,2275,6,4,6,4,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/24/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Basilashvili N.,Haase R.,19,65,1865,805,7,6,6,3,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/24/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Auger-Aliassime F.,Hurkacz H.,57,54,876,904,7,6,6,4,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/24/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Djokovic N.,Delbonis F.,1,83,10990,676,7,5,4,6,6,1,,,,,2,1,Completed
20,Miami,Sony Ericsson Open,3/25/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Coric B.,Chardy J.,13,40,2345,1100,6,7,6,2,6,3,,,,,2,1,Completed
20,Miami,Sony Ericsson Open,3/25/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Kyrgios N.,Lajovic D.,33,44,1215,1010,6,3,6,1,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/25/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Thompson J.,Dimitrov G.,77,29,708,1300,7,5,7,5,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/25/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Anderson K.,Sousa J.,7,41,4115,1072,6,4,7,6,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/25/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Federer R.,Krajinovic F.,5,103,4600,576,7,5,6,3,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/25/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Medvedev D.,Opelka R.,15,58,2230,858,7,6,6,7,7,6,,,,,2,1,Completed
20,Miami,Sony Ericsson Open,3/25/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Shapovalov D.,Rublev A.,23,99,1550,603,6,3,7,6,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/25/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Goffin D.,Cecchinato M.,20,16,1685,2021,6,4,6,4,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/25/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Tiafoe F.,Ferrer D.,34,155,1200,355,5,7,6,3,6,3,,,,,2,1,Completed
20,Miami,Sony Ericsson Open,3/26/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Tsitsipas S.,Mayer L.,10,62,3160,830,6,4,6,4,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/26/2019,Masters 1000,Outdoor,Hard,4th Round,3,Auger-Aliassime F.,Basilashvili N.,57,19,876,1865,7,6,6,4,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/26/2019,Masters 1000,Outdoor,Hard,4th Round,3,Isner J.,Edmund K.,9,22,3485,1600,7,6,7,6,,,,,,,2,0,Completed
20,Miami,Sony Ericsson Open,3/26/2019,Masters 1000,Outdoor,Hard,4th Round,3,Coric B.,Kyrgios N.,13,33,2345,1215,4,6,6,3,6,2,,,,,2,1,Completed
20,Miami,Sony Ericsson Open,3/26/2019,Masters 1000,Outdoor,Hard,4th Round,3,Bautista Agut R.,Djokovic N.,25,1,1510,10990,1,6,7,5,6,3,,,,,2,1,Completed
20,Miami,Sony Ericsson Open,3/26/2019,Masters 1000,Outdoor,Hard,4th Round,3,Anderson K.,Thompson J.,7,77,4115,708,7,5,7,5,,,,,,,2,0,Completed
