ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment
27,Madrid,Mutua Madrid Open,5/2/2023,Masters 1000,Outdoor,Clay,4th Round,3,Alcaraz C.,Zverev A.,2,16,6770,2140,6,1,6,2,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,5/2/2023,Masters 1000,Outdoor,Clay,4th Round,3,Zhang Zh.,Fritz T.,99,10,606,3290,3,6,7,6,7,6,,,,,2,1,Completed
27,Madrid,Mutua Madrid Open,5/2/2023,Masters 1000,Outdoor,Clay,4th Round,3,Struff J.L.,Cachin P.,65,67,779,767,7,6,6,7,6,3,,,,,2,1,Completed
27,Madrid,Mutua Madrid Open,5/2/2023,Masters 1000,Outdoor,Clay,4th Round,3,Tsitsipas S.,Zapata Miralles B.,5,42,5195,958,6,3,6,1,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,5/3/2023,Masters 1000,Outdoor,Clay,Quarterfinals,3,Alcaraz C.,Khachanov K.,2,12,6770,2855,6,4,7,5,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,5/3/2023,Masters 1000,Outdoor,Clay,Quarterfinals,3,Coric B.,Altmaier D.,20,92,1890,633,6,3,6,3,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,5/4/2023,Masters 1000,Outdoor,Clay,Quarterfinals,3,Karatsev A.,Zhang Zh.,121,99,497,606,7,6,6,4,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,5/4/2023,Masters 1000,Outdoor,Clay,Quarterfinals,3,Struff J.L.,Tsitsipas S.,65,5,779,5195,7,6,5,7,6,3,,,,,2,1,Completed
27,Madrid,Mutua Madrid Open,5/5/2023,Masters 1000,Outdoor,Clay,Semifinals,3,Alcaraz C.,Coric B.,2,20,6770,1890,6,4,6,3,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,5/5/2023,Masters 1000,Outdoor,Clay,Semifinals,3,Struff J.L.,Karatsev A.,65,121,779,497,4,6,6,3,6,4,,,,,2,1,Completed
27,Madrid,Mutua Madrid Open,5/7/2023,Masters 1000,Outdoor,Clay,The Final,3,Alcaraz C.,Struff J.L.,2,65,6770,779,6,4,3,6,6,3,,,,,2,1,Completed
28,Rome,Internazionali BNL d'Italia,5/10/2023,Masters 1000,Outdoor,Clay,1st Round,3,Wawrinka S.,Ivashka I.,84,73,717,741,6,2,6,4,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/10/2023,Masters 1000,Outdoor,Clay,1st Round,3,Fucsovics M.,Krajinovic F.,92,74,691,741,6,4,6,2,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/10/2023,Masters 1000,Outdoor,Clay,1st Round,3,Etcheverry T.,Van Assche L.,61,85,826,716,7,6,6,3,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/10/2023,Masters 1000,Outdoor,Clay,1st Round,3,Baez S.,Varillas J.P.,40,97,985,638,7,5,6,3,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/10/2023,Masters 1000,Outdoor,Clay,1st Round,3,Djere L.,Lestienne C.,62,70,825,768,6,1,,,,,,,,,1,0,Retired
28,Rome,Internazionali BNL d'Italia,5/10/2023,Masters 1000,Outdoor,Clay,1st Round,3,Garin C.,Cachin P.,79,68,723,777,6,4,3,6,7,6,,,,,2,1,Completed
28,Rome,Internazionali BNL d'Italia,5/10/2023,Masters 1000,Outdoor,Clay,1st Round,3,Wu Y.,Gasquet R.,57,44,838,931,3,6,6,3,6,3,,,,,2,1,Completed
28,Rome,Internazionali BNL d'Italia,5/10/2023,Masters 1000,Outdoor,Clay,1st Round,3,Muller A.,Edmund K.,100,473,605,85,6,1,6,3,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/10/2023,Masters 1000,Outdoor,Clay,1st Round,3,Bublik A.,Martinez P.,49,142,880,416,6,3,7,6,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/10/2023,Masters 1000,Outdoor,Clay,1st Round,3,Fils A.,Cerundolo J.M.,119,105,520,575,6,1,1,6,6,4,,,,,2,1,Completed
28,Rome,Internazionali BNL d'Italia,5/10/2023,Masters 1000,Outdoor,Clay,1st Round,3,Kokkinakis T.,Munar J.,104,75,576,740,4,2,,,,,,,,,0,0,Retired
28,Rome,Internazionali BNL d'Italia,5/10/2023,Masters 1000,Outdoor,Clay,1st Round,3,Popyrin A.,O Connell C.,77,78,726,724,6,2,7,6,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/10/2023,Masters 1000,Outdoor,Clay,1st Round,3,Safiullin R.,Giron M.,103,60,586,826,6,4,6,3,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/10/2023,Masters 1000,Outdoor,Clay,1st Round,3,Fognini F.,Murray A.,130,42,468,965,6,4,4,6,6,4,,,,,2,1,Completed
28,Rome,Internazionali BNL d'Italia,5/10/2023,Masters 1000,Outdoor,Clay,1st Round,3,Rinderknech A.,Cobolli F.,89,183,711,327,6,4,6,3,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/10/2023,Masters 1000,Outdoor,Clay,1st Round,3,Barrere G.,Nakashima B.,63,47,813,902,6,3,6,3,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/11/2023,Masters 1000,Outdoor,Clay,1st Round,3,Altmaier D.,Zeppieri G.,65,120,792,513,7,6,4,6,6,0,,,,,2,1,Completed
28,Rome,Internazionali BNL d'Italia,5/11/2023,Masters 1000,Outdoor,Clay,1st Round,3,Carballes Baena R.,Dellien H.,51,157,876,374,6,2,6,3,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/11/2023,Masters 1000,Outdoor,Clay,1st Round,3,Kubler J.,Huesler M.A.,66,82,782,720,6,7,6,4,6,2,,,,,2,1,Completed
28,Rome,Internazionali BNL d'Italia,5/11/2023,Masters 1000,Outdoor,Clay,1st Round,3,Monteiro T.,Mannarino A.,98,45,627,927,6,1,6,2,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/11/2023,Masters 1000,Outdoor,Clay,1st Round,3,Goffin D.,Nardi L.,107,151,570,392,3,6,6,4,6,2,,,,,2,1,Completed
28,Rome,Internazionali BNL d'Italia,5/11/2023,Masters 1000,Outdoor,Clay,1st Round,3,Ruusuvuori E.,Humbert U.,43,50,957,877,6,4,3,6,7,6,,,,,2,1,Completed
28,Rome,Internazionali BNL d'Italia,5/11/2023,Masters 1000,Outdoor,Clay,1st Round,3,Cecchinato M.,Mcdonald M.,83,55,720,855,6,3,7,5,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/11/2023,Masters 1000,Outdoor,Clay,1st Round,3,Pella G.,Cressy M.,484,41,80,985,6,3,6,4,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/11/2023,Masters 1000,Outdoor,Clay,1st Round,3,Ramos-Vinolas A.,Passaro F.,72,126,745,499,4,6,6,1,6,4,,,,,2,1,Completed
28,Rome,Internazionali BNL d'Italia,5/11/2023,Masters 1000,Outdoor,Clay,1st Round,3,Sonego L.,Chardy J.,48,591,890,55,6,2,6,1,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/11/2023,Masters 1000,Outdoor,Clay,1st Round,3,Borges N.,Lajovic D.,88,46,713,924,6,4,6,1,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/11/2023,Masters 1000,Outdoor,Clay,1st Round,3,Marozsan F.,Moutet C.,135,67,441,781,6,0,6,7,6,2,,,,,2,1,Completed
28,Rome,Internazionali BNL d'Italia,5/11/2023,Masters 1000,Outdoor,Clay,1st Round,3,Hanfmann Y.,Jarry N.,101,56,602,852,6,4,6,4,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/11/2023,Masters 1000,Outdoor,Clay,1st Round,3,Wolf J.J.,Grenier H.,54,124,860,504,7,5,7,5,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/11/2023,Masters 1000,Outdoor,Clay,1st Round,3,Molcan A.,Napolitano S.,59,555,830,62,6,4,3,6,7,6,,,,,2,1,Completed
28,Rome,Internazionali BNL d'Italia,5/11/2023,Masters 1000,Outdoor,Clay,1st Round,3,Arnaldi M.,Schwartzman D.,99,91,608,695,6,1,4,6,6,3,,,,,2,1,Completed
28,Rome,Internazionali BNL d'Italia,5/12/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Popyrin A.,Auger-Aliassime F.,77,10,726,3235,6,4,4,6,7,5,,,,,2,1,Completed
28,Rome,Internazionali BNL d'Italia,5/12/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Norrie C.,Muller A.,13,100,2680,605,6,2,6,3,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/12/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Cerundolo F.,Wu Y.,31,57,1200,838,4,6,6,2,6,3,,,,,2,1,Completed
28,Rome,Internazionali BNL d'Italia,5/12/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Sinner J.,Kokkinakis T.,8,104,3525,576,6,1,6,4,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/12/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Fucsovics M.,De Minaur A.,92,18,691,1995,6,3,6,4,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/12/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Shevchenko A.,Baez S.,93,40,657,985,6,3,6,4,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/12/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Dimitrov G.,Wawrinka S.,33,84,1125,717,6,4,7,6,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/12/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Safiullin R.,Korda S.,103,29,586,1265,6,2,7,6,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/12/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Djere L.,Van De Zandschulp B.,62,30,825,1250,6,2,6,4,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/12/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Barrere G.,Khachanov K.,63,11,813,3025,4,6,6,4,7,6,,,,,2,1,Completed
28,Rome,Internazionali BNL d'Italia,5/12/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Fognini F.,Kecmanovic M.,130,37,468,1055,6,3,7,6,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/12/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Garin C.,Paul T.,79,17,723,2170,4,6,6,3,6,4,,,,,2,1,Completed
28,Rome,Internazionali BNL d'Italia,5/12/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Bublik A.,Shelton B.,49,35,880,1095,6,4,1,6,6,2,,,,,2,1,Completed
28,Rome,Internazionali BNL d'Italia,5/12/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Djokovic N.,Etcheverry T.,1,61,6775,826,7,6,6,2,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/12/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Rune H.,Fils A.,7,119,3865,520,6,3,6,3,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/12/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Ruud C.,Rinderknech A.,4,89,5165,711,6,4,6,0,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/13/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Rublev A.,Molcan A.,6,59,4190,830,6,3,6,4,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/13/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Coric B.,Monteiro T.,16,98,2240,627,4,6,7,6,7,6,,,,,2,1,Completed
28,Rome,Internazionali BNL d'Italia,5/13/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Carballes Baena R.,Evans D.,51,24,876,1480,7,6,5,7,6,4,,,,,2,1,Completed
28,Rome,Internazionali BNL d'Italia,5/13/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Zapata Miralles B.,Kubler J.,38,66,1016,782,6,4,6,1,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/13/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Alcaraz C.,Ramos-Vinolas A.,2,72,6770,745,6,4,6,1,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/13/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Wolf J.J.,Hurkacz H.,54,15,860,2525,6,3,6,4,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/13/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Sonego L.,Nishioka Y.,48,32,890,1171,7,5,6,3,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/13/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Davidovich Fokina A.,Pella G.,34,484,1115,80,6,0,7,6,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/14/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Cecchinato M.,Bautista Agut R.,83,25,720,1475,6,2,6,2,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/14/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Medvedev D.,Ruusuvuori E.,3,43,5330,957,6,4,6,2,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/14/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Hanfmann Y.,Fritz T.,101,9,602,3380,6,4,6,1,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/14/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Tsitsipas S.,Borges N.,5,88,5015,713,6,3,6,3,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/14/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Musetti L.,Arnaldi M.,19,99,1960,608,6,4,6,4,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/14/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Marozsan F.,Lehecka J.,135,39,441,992,4,6,6,1,7,6,,,,,2,1,Completed
28,Rome,Internazionali BNL d'Italia,5/14/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Tiafoe F.,Altmaier D.,12,65,2755,792,3,6,7,5,6,3,,,,,2,1,Completed
28,Rome,Internazionali BNL d'Italia,5/14/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Zverev A.,Goffin D.,22,107,1630,570,5,7,6,3,6,4,,,,,2,1,Completed
28,Rome,Internazionali BNL d'Italia,5/14/2023,Masters 1000,Outdoor,Clay,3rd Round,3,Popyrin A.,Safiullin R.,77,103,726,586,7,5,7,5,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/14/2023,Masters 1000,Outdoor,Clay,3rd Round,3,Cerundolo F.,Barrere G.,31,63,1200,813,6,7,6,2,6,2,,,,,2,1,Completed
28,Rome,Internazionali BNL d'Italia,5/14/2023,Masters 1000,Outdoor,Clay,3rd Round,3,Rune H.,Fognini F.,7,130,3865,468,6,4,6,2,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/14/2023,Masters 1000,Outdoor,Clay,3rd Round,3,Djere L.,Garin C.,62,79,825,723,6,3,2,1,,,,,,,1,0,Retired
28,Rome,Internazionali BNL d'Italia,5/14/2023,Masters 1000,Outdoor,Clay,3rd Round,3,Djokovic N.,Dimitrov G.,1,33,6775,1125,6,3,4,6,6,1,,,,,2,1,Completed
28,Rome,Internazionali BNL d'Italia,5/14/2023,Masters 1000,Outdoor,Clay,3rd Round,3,Ruud C.,Bublik A.,4,49,5165,880,6,1,4,6,7,6,,,,,2,1,Completed
28,Rome,Internazionali BNL d'Italia,5/14/2023,Masters 1000,Outdoor,Clay,3rd Round,3,Norrie C.,Fucsovics M.,13,92,2680,691,6,2,7,6,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/14/2023,Masters 1000,Outdoor,Clay,3rd Round,3,Sinner J.,Shevchenko A.,8,93,3525,657,6,3,6,7,6,2,,,,,2,1,Completed
28,Rome,Internazionali BNL d'Italia,5/15/2023,Masters 1000,Outdoor,Clay,3rd Round,3,Coric B.,Carballes Baena R.,16,51,2240,876,7,6,6,1,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/15/2023,Masters 1000,Outdoor,Clay,3rd Round,3,Hanfmann Y.,Cecchinato M.,101,83,602,720,6,4,4,6,6,3,,,,,2,1,Completed
28,Rome,Internazionali BNL d'Italia,5/15/2023,Masters 1000,Outdoor,Clay,3rd Round,3,Marozsan F.,Alcaraz C.,135,2,441,6770,6,3,7,6,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/15/2023,Masters 1000,Outdoor,Clay,3rd Round,3,Rublev A.,Davidovich Fokina A.,6,34,4190,1115,7,6,6,3,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/15/2023,Masters 1000,Outdoor,Clay,3rd Round,3,Medvedev D.,Zapata Miralles B.,3,38,5330,1016,3,6,6,1,6,3,,,,,2,1,Completed
28,Rome,Internazionali BNL d'Italia,5/16/2023,Masters 1000,Outdoor,Clay,3rd Round,3,Zverev A.,Wolf J.J.,22,54,1630,860,6,4,7,5,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/16/2023,Masters 1000,Outdoor,Clay,3rd Round,3,Tsitsipas S.,Sonego L.,5,48,5015,890,6,3,7,6,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/16/2023,Masters 1000,Outdoor,Clay,3rd Round,3,Musetti L.,Tiafoe F.,19,12,1960,2755,5,7,6,4,6,3,,,,,2,1,Completed
28,Rome,Internazionali BNL d'Italia,5/16/2023,Masters 1000,Outdoor,Clay,4th Round,3,Rune H.,Popyrin A.,7,77,3865,726,6,4,5,7,6,4,,,,,2,1,Completed
28,Rome,Internazionali BNL d'Italia,5/16/2023,Masters 1000,Outdoor,Clay,4th Round,3,Djokovic N.,Norrie C.,1,13,6775,2680,6,3,6,4,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/16/2023,Masters 1000,Outdoor,Clay,4th Round,3,Ruud C.,Djere L.,4,62,5165,825,6,1,6,3,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/16/2023,Masters 1000,Outdoor,Clay,4th Round,3,Cerundolo F.,Sinner J.,31,8,1200,3525,6,7,6,2,6,2,,,,,2,1,Completed
28,Rome,Internazionali BNL d'Italia,5/16/2023,Masters 1000,Outdoor,Clay,4th Round,3,Hanfmann Y.,Rublev A.,101,6,602,4190,7,6,4,6,6,3,,,,,2,1,Completed
28,Rome,Internazionali BNL d'Italia,5/16/2023,Masters 1000,Outdoor,Clay,4th Round,3,Medvedev D.,Zverev A.,3,22,5330,1630,6,2,7,6,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/16/2023,Masters 1000,Outdoor,Clay,4th Round,3,Coric B.,Marozsan F.,16,135,2240,441,3,6,6,4,6,3,,,,,2,1,Completed
28,Rome,Internazionali BNL d'Italia,5/16/2023,Masters 1000,Outdoor,Clay,4th Round,3,Tsitsipas S.,Musetti L.,5,19,5015,1960,7,5,7,5,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/17/2023,Masters 1000,Outdoor,Clay,Quarterfinals,3,Rune H.,Djokovic N.,7,1,3865,6775,6,2,4,6,6,2,,,,,2,1,Completed
28,Rome,Internazionali BNL d'Italia,5/17/2023,Masters 1000,Outdoor,Clay,Quarterfinals,3,Ruud C.,Cerundolo F.,4,31,5165,1200,7,6,6,4,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/18/2023,Masters 1000,Outdoor,Clay,Quarterfinals,3,Medvedev D.,Hanfmann Y.,3,101,5330,602,6,2,6,2,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/18/2023,Masters 1000,Outdoor,Clay,Quarterfinals,3,Tsitsipas S.,Coric B.,5,16,5015,2240,6,3,6,4,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/20/2023,Masters 1000,Outdoor,Clay,Semifinals,3,Rune H.,Ruud C.,7,4,3865,5165,6,7,6,4,6,2,,,,,2,1,Completed
28,Rome,Internazionali BNL d'Italia,5/20/2023,Masters 1000,Outdoor,Clay,Semifinals,3,Medvedev D.,Tsitsipas S.,3,5,5330,5015,7,5,7,5,,,,,,,2,0,Completed
28,Rome,Internazionali BNL d'Italia,5/21/2023,Masters 1000,Outdoor,Clay,The Final,3,Medvedev D.,Rune H.,3,7,5330,3865,7,5,7,5,,,,,,,2,0,Completed
29,Geneva,Geneva Open,5/21/2023,ATP250,Outdoor,Clay,1st Round,3,Cecchinato M.,Shelton B.,73,733,35,1095,7,5,2,6,6,2,,,,,2,1,Completed
29,Geneva,Geneva Open,5/21/2023,ATP250,Outdoor,Clay,1st Round,3,Eubanks C.,Paire B.,75,729,149,398,7,6,6,3,,,,,,,2,0,Completed
29,Geneva,Geneva Open,5/22/2023,ATP250,Outdoor,Clay,1st Round,3,Jarry N.,Lajovic D.,54,862,51,899,6,4,6,2,,,,,,,2,0,Completed
29,Geneva,Geneva Open,5/22/2023,ATP250,Outdoor,Clay,1st Round,3,Zapata Miralles B.,Sachko V.,37,1041,286,186,6,2,6,4,,,,,,,2,0,Completed
29,Geneva,Geneva Open,5/22/2023,ATP250,Outdoor,Clay,1st Round,3,Mannarino A.,Krajinovic F.,47,917,92,661,7,5,6,1,,,,,,,2,0,Completed
29,Geneva,Geneva Open,5/22/2023,ATP250,Outdoor,Clay,1st Round,3,Carballes Baena R.,Rincon D.,58,841,274,190,6,4,4,6,6,0,,,,,2,1,Completed
29,Geneva,Geneva Open,5/22/2023,ATP250,Outdoor,Clay,1st Round,3,Wu Y.,Huesler M.A.,59,839,81,719,6,4,4,6,7,6,,,,,2,1,Completed
29,Geneva,Geneva Open,5/22/2023,ATP250,Outdoor,Clay,1st Round,3,Giron M.,Bublik A.,74,730,48,915,6,0,6,4,,,,,,,2,0,Completed
29,Geneva,Geneva Open,5/23/2023,ATP250,Outdoor,Clay,1st Round,3,O Connell C.,Serdarusic N.,85,702,307,165,7,6,6,7,6,1,,,,,2,1,Completed
29,Geneva,Geneva Open,5/23/2023,ATP250,Outdoor,Clay,1st Round,3,Ivashka I.,Pella G.,86,696,421,105,6,4,7,5,,,,,,,2,0,Completed
29,Geneva,Geneva Open,5/23/2023,ATP250,Outdoor,Clay,1st Round,3,Griekspoor T.,Travaglia S.,39,1024,282,187,7,5,7,6,,,,,,,2,0,Completed
29,Geneva,Geneva Open,5/23/2023,ATP250,Outdoor,Clay,1st Round,3,Wolf J.J.,Dellien H.,49,905,160,375,6,4,6,2,,,,,,,2,0,Completed
29,Geneva,Geneva Open,5/23/2023,ATP250,Outdoor,Clay,2nd Round,3,Zverev A.,Eubanks C.,27,1360,75,729,6,2,6,3,,,,,,,2,0,Completed
29,Geneva,Geneva Open,5/23/2023,ATP250,Outdoor,Clay,2nd Round,3,Wu Y.,Cecchinato M.,59,839,73,733,7,6,6,3,,,,,,,2,0,Completed
29,Geneva,Geneva Open,5/24/2023,ATP250,Outdoor,Clay,2nd Round,3,Ivashka I.,Mannarino A.,86,696,47,917,6,4,4,6,6,3,,,,,2,1,Completed
29,Geneva,Geneva Open,5/24/2023,ATP250,Outdoor,Clay,2nd Round,3,O Connell C.,Zapata Miralles B.,85,702,37,1041,6,0,3,0,,,,,,,1,0,Retired
29,Geneva,Geneva Open,5/24/2023,ATP250,Outdoor,Clay,2nd Round,3,Fritz T.,Giron M.,9,3390,74,730,4,6,6,2,6,3,,,,,2,1,Completed
29,Geneva,Geneva Open,5/24/2023,ATP250,Outdoor,Clay,2nd Round,3,Dimitrov G.,Carballes Baena R.,33,1125,58,841,6,1,6,4,,,,,,,2,0,Completed
29,Geneva,Geneva Open,5/24/2023,ATP250,Outdoor,Clay,2nd Round,3,Ruud C.,Wolf J.J.,4,4915,49,905,6,3,7,5,,,,,,,2,0,Completed
29,Geneva,Geneva Open,5/24/2023,ATP250,Outdoor,Clay,2nd Round,3,Jarry N.,Griekspoor T.,54,862,39,1024,,,,,,,,,,,,,Walkover
29,Geneva,Geneva Open,5/25/2023,ATP250,Outdoor,Clay,Quarterfinals,3,Fritz T.,Ivashka I.,9,3390,86,696,6,1,6,2,,,,,,,2,0,Completed
29,Geneva,Geneva Open,5/25/2023,ATP250,Outdoor,Clay,Quarterfinals,3,Dimitrov G.,O Connell C.,33,1125,85,702,6,7,7,5,6,4,,,,,2,1,Completed
29,Geneva,Geneva Open,5/25/2023,ATP250,Outdoor,Clay,Quarterfinals,3,Zverev A.,Wu Y.,27,1360,59,839,4,1,,,,,,,,,0,0,Retired
29,Geneva,Geneva Open,5/25/2023,ATP250,Outdoor,Clay,Quarterfinals,3,Jarry N.,Ruud C.,54,862,4,4915,3,6,7,6,7,5,,,,,2,1,Completed
29,Geneva,Geneva Open,5/26/2023,ATP250,Outdoor,Clay,Semifinals,3,Dimitrov G.,Fritz T.,33,1125,9,3390,3,6,7,5,7,6,,,,,2,1,Completed
29,Geneva,Geneva Open,5/26/2023,ATP250,Outdoor,Clay,Semifinals,3,Jarry N.,Zverev A.,54,862,27,1360,7,6,6,3,,,,,,,2,0,Completed
29,Geneva,Geneva Open,5/27/2023,ATP250,Outdoor,Clay,The Final,3,Jarry N.,Dimitrov G.,54,862,33,1125,7,6,6,1,,,,,,,2,0,Completed
30,Lyon,Lyon Open,5/21/2023,ATP250,Outdoor,Clay,1st Round,3,Varillas J. P.,Ramos-Vinolas A.,97,648,66,782,3,6,7,6,6,4,,,,,2,1,Completed
30,Lyon,Lyon Open,5/21/2023,ATP250,Outdoor,Clay,1st Round,3,Barrere G.,Moutet C.,55,846,61,823,6,4,6,2,,,,,,,2,0,Completed
30,Lyon,Lyon Open,5/21/2023,ATP250,Outdoor,Clay,1st Round,3,Draper J.,Muller A.,60,832,100,639,6,2,6,3,,,,,,,2,0,Completed
30,Lyon,Lyon Open,5/22/2023,ATP250,Outdoor,Clay,1st Round,3,Nakashima B.,Schwartzman D.,52,877,93,660,7,5,6,3,,,,,,,2,0,Completed
30,Lyon,Lyon Open,5/22/2023,ATP250,Outdoor,Clay,1st Round,3,Kecmanovic M.,Roca Batalla O.,36,1055,310,163,6,1,6,3,,,,,,,2,0,Completed
30,Lyon,Lyon Open,5/22/2023,ATP250,Outdoor,Clay,1st Round,3,Rinderknech A.,Harris L.,78,725,306,165,6,4,6,2,,,,,,,2,0,Completed
30,Lyon,Lyon Open,5/22/2023,ATP250,Outdoor,Clay,1st Round,3,Fils A.,Zhang Zh.,112,559,70,740,6,3,6,2,,,,,,,2,0,Completed
30,Lyon,Lyon Open,5/22/2023,ATP250,Outdoor,Clay,1st Round,3,Ymer M.,Gasquet R.,53,876,50,901,6,3,7,5,,,,,,,2,0,Completed
30,Lyon,Lyon Open,5/22/2023,ATP250,Outdoor,Clay,1st Round,3,Goffin D.,Lopez San Martin A.,113,550,298,170,6,1,6,3,,,,,,,2,0,Completed
30,Lyon,Lyon Open,5/23/2023,ATP250,Outdoor,Clay,1st Round,3,Baez S.,Fucsovics M.,44,955,80,720,6,4,7,6,,,,,,,2,0,Completed
